ligand_id,SMILES,affinity_pred_value,affinity_probability_binary,boltz2_score,is_active
M2R-decoy_11251,CC(=O)N1CCN(c2ccc(CN3CCOC[C@H](c4ccccc4)S3(=O)=O)c(F)c2)CC1,-0.54413569,0.324677378,0.206505826276355,0
M2R-decoy_11252,[C-]#[N+]c1ccc(S(=O)(=O)N2CCN(C(=O)OC(C(F)(F)F)C(F)(F)F)CC2)cc1,0.954944611,0.25669688,0.0670656144458716,0
M2R-decoy_11253,C[C@@H]1Cn2c(nnc2c2cnccn2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,-0.315345347,0.36553964,0.211587626154514,0
M2R-decoy_11254,O=C(C1CCN(S(=O)(=O)c2cccs2)CC1)N1CCN(c2ccccc2F)CC1,0.492465258,0.171649933,0.0646920593648681,0
M2R-decoy_11256,CS(=O)(=O)N(CC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1Cl,0.270020992,0.149662912,0.0647284240090378,0
M2R-decoy_11258,Cc1ccc(N2CCn3c2nc2c3c(=O)n(C/C=C/c3ccccc3)c(=O)n2C)cc1C,0.304960966,0.38178575,0.161785437218741,0
M2R-decoy_11259,Cc1cccc(N2CCN(S(=O)(=O)c3ccc4c(c3)C(C)(C)C(=O)N4C)CC2C)c1,0.150387019,0.147787571,0.0683374524380148,0
M2R-decoy_1126,Cc1cc(Nc2ccc(C)c(I)c2)nc(N)n1,-0.128637746,0.17947194,0.0955076864579618,0
M2R-decoy_11260,O=C(C1CCCCC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,1.619403839,0.151798099,0.0144434434316245,0
M2R-decoy_11261,CN(C(=O)c1cccc(OC(F)(F)F)c1)[C@@H]1COc2nc([N+](=O)[O-])cn2C1,0.506512105,0.332068175,0.12398494991931,0
M2R-decoy_11262,CS(=O)(=O)/C(C#N)=C/c1cccn1S(=O)(=O)c1cccc2ccccc12,1.158415437,0.252859235,0.0532006071969973,0
M2R-decoy_11263,CC(C)(C)COc1c(C#N)c(C(F)(F)F)nn1c1ccc(S(C)(=O)=O)cn1,-0.122595787,0.137593478,0.0730138341803693,0
M2R-decoy_11264,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1ccc(c3ccc(C(F)(F)F)nc3)cn1)C2,-0.840048492,0.469945639,0.333667100840982,0
M2R-decoy_11265,CN(Cc1nnc2n1CCC2)S(=O)(=O)c1cc(Br)ccc1Br,-0.004650265,0.321360528,0.161053866903935,0
M2R-decoy_11266,O=C1C=C(n2cc(C[Se]c3ccccc3)nn2)C(=O)c2ccccc21,0.501321971,0.416283071,0.155968573088087,0
M2R-decoy_11267,COCO[C@H]1C=C2C(=O)OC[C@]23C=CC2=C(C(C)=C3C1)[C@H](c1ccoc1)OC2=O,0.296680868,0.383003145,0.163094146123668,0
M2R-decoy_11268,Cc1cc2ncn(CCn3cnc4c(N5CCOCC5)ncnc43)c2cc1C,0.004420921,0.326033235,0.162656275706173,0
M2R-decoy_11269,O=S(=O)(c1ccc(Oc2ccc(F)c(Cl)c2)nc1)N1CCOCC1,0.157246321,0.137372464,0.0632859033573238,0
M2R-decoy_1127,Cc1cc(Nc2ccc(Br)cc2F)n2ncnc2n1,0.870397627,0.16871652,0.0476456453390755,0
M2R-decoy_11270,Cn1c(=O)n(Cc2ccc(F)cc2)c(=O)c2c1nc1n2CCN1Cc1ccco1,-0.569982052,0.448529154,0.288177968894686,0
M2R-decoy_11271,CCC1CCCCN1S(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,0.293783516,0.141773328,0.0604739973062847,0
M2R-decoy_11272,Cc1nnc(CN2CC(C)(C)[C@@H](Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)o1,0.099433154,0.262176484,0.124570983322812,0
M2R-decoy_11273,O=S(=O)(c1cnc2ccc(c3cccnc3)nn12)N1CCN(c2ccccn2)CC1,1.24803257,0.118147001,0.0222106741760444,0
M2R-decoy_11274,CC(C)(C)OC(=O)N1CCN(Cc2cn(Cc3ccccc3)nn2)S1(=O)=O,1.274057388,0.072741613,0.0132015591355783,0
M2R-decoy_11275,CC(C)(C)c1nc2c(n1CC1CC1)CCN(S(=O)(=O)c1cccnc1)C2,0.523403347,0.245629072,0.090673766398674,0
M2R-decoy_11276,Cc1nnc(Sc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccc(Cl)cc2)s1,0.714227676,0.171923503,0.0552636205006327,0
M2R-decoy_11277,CSc1ncccc1C(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,1.445417404,0.180266112,0.0249931120909467,0
M2R-decoy_11278,Cc1ccc(C)c(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cn(C)cn4)CC3)CC2)c1,0.391745806,0.118674748,0.0477147902982233,0
M2R-decoy_11279,CN(CC(=O)N1CCCCCC1)S(=O)(=O)c1ccc(Br)s1,0.727202833,0.123313136,0.0392381525386714,0
M2R-decoy_11280,Cc1c(C#N)c(=O)oc2cc(OS(=O)(=O)c3cccc([N+](=O)[O-])c3)ccc12,0.237481043,0.348322928,0.153481440939437,0
M2R-decoy_11281,CS(=O)(=O)/C(C#N)=C/c1cccn1S(=O)(=O)c1ccc(Cl)cc1,0.624825776,0.279125929,0.0959616957027135,0
M2R-decoy_11282,CS(=O)(=O)c1ccc(n2nc(C(F)(F)F)c(C#N)c2OC2CCOC2)nc1,0.616133094,0.10070613,0.0348409701345835,0
M2R-decoy_11283,Cc1ccc(C)c(N2CCN(C(=O)c3cc(S(=O)(=O)N4CCCCC4)cn3C)CC2)c1,0.038459972,0.184099674,0.0902797199231877,0
M2R-decoy_11284,O=C(Cc1ccccc1F)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,1.045828342,0.17522645,0.0417990280804885,0
M2R-decoy_11286,COC1=C(Sc2ccc(OC)cc2)C(=O)c2[se]c(C)nc2C1=O,0.476824343,0.61420995,0.233887411031797,0
M2R-decoy_11287,Cn1cc(S(=O)(=O)N2CCCCCC2)cc1C(=O)N1CCN(c2ccc(F)cc2)CC1,-0.214013025,0.115816638,0.0641048862609275,0
M2R-decoy_11288,O=C(C1CN(S(=O)(=O)c2ccc3occc3c2)C1)N1CCN(c2ccncc2)CC1,0.572928369,0.156426728,0.0558080364647383,0
M2R-decoy_11289,FC(F)(F)Cn1cc(c2cnc3nnn(Cc4ccc5nccn5c4)c3n2)cn1,-0.191224009,0.100670248,0.0551477661023961,0
M2R-decoy_11290,COc1nc(C(Br)Br)c([N+](=O)[O-])c(N2CCCC2)n1,0.208851784,0.436637759,0.195520735767772,0
M2R-decoy_11291,CS(=O)(=O)c1ccc(n2nc(C(F)(F)F)cc2OC2CCCC2)nc1,0.341437936,0.163277477,0.0677014573144581,0
M2R-decoy_11292,O=C(N1CCN(c2ccccc2)CC1)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,1.286657572,0.139914662,0.0249517661759698,0
M2R-decoy_11293,O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2ccc(Br)cn12,0.289439231,0.504828691,0.215885038472556,0
M2R-decoy_11294,O=C(/C=C/c1ccc(F)cc1)N1CCN(S(=O)(=O)c2cccs2)CC1,0.420274287,0.162446827,0.0641553574017907,0
M2R-decoy_11295,O=C(Nc1cccnn1)N1CCN(c2nccc(c3ccc(F)c(F)c3)n2)CC1,-0.496465415,0.48906514,0.305233551923033,0
M2R-decoy_11296,COc1ccc(OC)c2sc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc12,-0.020104371,0.204264626,0.10315896595582,0
M2R-decoy_11297,COc1nc(N(C)S(=O)(=O)c2ccc(C)cc2)nc(C)c1Br,0.798374176,0.258022606,0.0775116566363443,0
M2R-decoy_11298,COc1cnc2ccn([C@H](C)c3nnc4ccc(c5cnn(C)c5)cn34)c(=O)c2c1,0.201253086,0.134322226,0.0604029223747776,0
M2R-decoy_11299,CCOC(=O)N1CCN(C(=O)C2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)CC1,0.708239317,0.11265789,0.0363817582329347,0
M2R-decoy_113,CCOC(=O)C(=O)[C@H](CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NS(=O)(=O)c1ccc2ccccc2c1,-0.826972723,0.31102097,0.21981194961775,0
M2R-decoy_1130,CC1=C(C(=O)OC(C)(C)C)C(c2ccsc2)NC(=O)N1C,1.480710268,0.152103677,0.0197464694163861,0
M2R-decoy_11300,FC(F)c1nc2ccccc2n1c1nc(N2CCOCC2)nc(N2CC3CCC(C2)O3)n1,0.946712732,0.055935696,0.0147290891058796,0
M2R-decoy_11301,Cc1ccc(N(C)S(=O)(=O)c2c(C)[nH]c(C)c2C(=O)N2CCCC2)cc1,1.492075801,0.138331056,0.017565422703906,0
M2R-decoy_11302,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(C(=O)c4ccco4)CC3)ccc21,0.223416075,0.168419778,0.0748029675617172,0
M2R-decoy_11303,O=C(c1ccco1)N1CCN(C(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)CC1,-0.086045615,0.160841286,0.0838805648428152,0
M2R-decoy_11304,COc1ccc(N2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)cc1,0.830126941,0.21329616,0.0623823577930384,0
M2R-decoy_11305,Cc1cnn(c2ccncc2N2CCN(C(=O)N(C)Cc3ccc(F)cc3)CC2)c1,0.273072362,0.199696779,0.0862154717186695,0
M2R-decoy_11306,O=C(CSC(=S)N1CCCC1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,0.487938881,0.167047918,0.0631466654544251,0
M2R-decoy_11307,O=[N+]([O-])c1cn2c(n1)S(=O)(=O)CC(Oc1ccc(OC(F)(F)F)cc1)C2,0.470536977,0.240785614,0.0920681732708378,0
M2R-decoy_11308,O=C(CS(=O)(=O)c1ccc(Cl)cc1)N1CCN(c2ccccc2)CC1,1.230145097,0.208714664,0.0401700018520994,0
M2R-decoy_11309,CC(=O)Oc1ccccc1C1OC(c2ccc3c(c2)OCCO3)=NN1C(C)=O,0.55670172,0.401781142,0.144972507796259,0
M2R-decoy_1131,Cc1c([N-]C(=O)Nc2ccc(Br)cc2)sn[n+]1C,0.169735149,0.189128488,0.0865388059772938,0
M2R-decoy_11310,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(c4cncnc4)cc3n2)C[C@@H](C)O1,0.778494716,0.127768144,0.0390173657557182,0
M2R-decoy_11311,CC1CCN(S(=O)(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)CC1,1.65927124,0.10797599,0.0091976312956181,0
M2R-decoy_11312,CCOC(=O)N1CCN(C(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,0.076408386,0.362460136,0.174306319504725,0
M2R-decoy_11313,COc1cccc(S(=O)(=O)c2nnn3c2nc(N2CCOCC2)c2sccc23)c1,0.949927926,0.262393743,0.0688830854791583,0
M2R-decoy_11314,Cc1ccc(S(=O)(=O)N2CCN(c3nc(n4ccnn4)nc4ccccc34)CC2)cc1,1.106223345,0.315164357,0.0704216361936715,0
M2R-decoy_11315,O=C(Cc1cccs1)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,1.073865771,0.127310812,0.029476725178746,0
M2R-decoy_11316,O=C(CN1C(=O)C2CC=CCC2C1=O)OCc1cc(=O)n2cc(Br)ccc2n1,0.869820833,0.341806144,0.0965755457753505,0
M2R-decoy_11317,O=S(=O)(c1ccc(Cl)cc1Cl)n1nnnc1c1ccc2c(c1)OCO2,0.036417514,0.41221571,0.202354887152514,0
M2R-decoy_11318,Cc1ccc(C)n1c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1,1.232115507,0.231420428,0.0444260395061558,0
M2R-decoy_11319,C[C@@H](O)[C@@H](NC(=O)N1CCN(c2ccc(C#Cc3cccnc3)cc2)CC1)C(=O)NO,0.885620356,0.20049715,0.0558574856600037,0
M2R-decoy_11320,Cc1ccc(F)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,1.029423714,0.218688756,0.0530635301471101,0
M2R-decoy_11321,CCN1C(=O)CCN(S(=O)(=O)c2ccc(n3nc(C)cc3C)cc2)C1=S,0.398407161,0.190805927,0.0763983515804892,0
M2R-decoy_11322,CN(Cc1cccc(C#N)c1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,0.308445811,0.112284675,0.0474839030891884,0
M2R-decoy_11323,Cc1ccc(C#Cc2ccc(S(=O)(=O)NC[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)s2)cc1,0.46528244,0.180803001,0.0693703851338494,0
M2R-decoy_11324,CC(=O)Nc1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2,-0.225719869,0.131567076,0.0732078637898583,0
M2R-decoy_11325,Cc1ccc(S(=O)(=O)N2CCN(c3nc(c4ccncn4)cc(=O)n3C)[C@H](C)C2)cc1,0.26412043,0.08787702,0.0381359809226204,0
M2R-decoy_11326,Cc1ccnc(S(=O)(=O)N2CC(C(=O)N3CCN(c4ccncc4)CC3)C2)c1,1.246562839,0.141608119,0.0266732047884775,0
M2R-decoy_11327,O=S(=O)(c1ccc(F)c(F)c1F)N1CCN(C(=S)NCc2ccccc2)CC1,0.896303535,0.193528086,0.053399066099104,0
M2R-decoy_11328,CS(=O)(=O)N1CCC(n2cc(c3nnc(c4cccc(Cl)c4)o3)nn2)CC1,0.293833941,0.301899195,0.128772539937106,0
M2R-decoy_11329,CCCS(=O)(=O)N1CCN(c2nc(Cl)ncc2Br)CC1,1.408422232,0.101909593,0.0150718623911821,0
M2R-decoy_1133,O=C1NC(=O)N(c2ccc(F)cc2)C(=O)/C1=C/c1ccsc1,0.06728486,0.265933901,0.12849361917549,0
M2R-decoy_11330,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3C#N)cn2)CC1,-0.133252829,0.220908463,0.117813400911198,0
M2R-decoy_11331,CCc1ccc(S(=O)(=O)N2CCCC3(CCCN3S(C)(=O)=O)C2)cc1,0.456240177,0.091015399,0.0351264790626286,0
M2R-decoy_11332,Cc1cc(N(C)N)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,0.405551016,0.251219392,0.100139126083874,0
M2R-decoy_11334,COC(=O)[C@@H]1CC2(CN1S(=O)(=O)c1ccc(OC)cc1)SCCS2,0.542877555,0.14630428,0.0532958125468912,0
M2R-decoy_11336,O=C1C=CC2(C=C1)OCC(=O)N2c1nc(c2ccc3c(c2)OCCO3)nn1c1ccccc1,0.085029215,0.393148631,0.188217035631936,0
M2R-decoy_11337,CC1=C(C(=O)C(C)(C)C)N2C(=O)[C@H](Cl)C2S(=O)(=O)[C@@H]1Sc1nnnn1C,0.502487898,0.353574216,0.132370416853791,0
M2R-decoy_11338,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)/C=C/c2ccc(F)cc2)CC1,0.386505038,0.202568859,0.0817109583636471,0
M2R-decoy_11339,NC(=O)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)NC1CCC1,0.260761529,0.162769839,0.070773891476819,0
M2R-decoy_11340,Cc1cc(N2CCCC2)nc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)n1,0.804033399,0.249560013,0.0746163601232815,0
M2R-decoy_11341,CCS(=O)(=O)N1CCc2cc(S(=O)(=O)c3ccc4c(c3)OCCO4)ccc21,0.214414373,0.235366225,0.105066637110312,0
M2R-decoy_11342,Cc1cc(C)n2nc(C(=O)Nc3cc(S(=O)(=O)N4CCCCC4)ccc3C)nc2n1,-0.499054283,0.242973253,0.151800837141023,0
M2R-decoy_11343,N#Cc1ccc(F)c(S(=O)(=O)Nc2ccc(c3cnc4c(N)n[nH]c4n3)cc2)c1,-0.750084758,0.07970763,0.0548006845898259,0
M2R-decoy_11345,Cc1cc(c2ccccc2)n2nc(C(=O)Nc3ccccc3C(N)=O)nc2n1,-0.181841165,0.21735689,0.118559552524594,0
M2R-decoy_11346,CCN(CC)C(=O)n1cnc([Se](=O)(=O)c2ccc(Cl)cc2)n1,0.566282153,0.14369081,0.0515030196867215,0
M2R-decoy_11347,Nc1ccn([C@@H]2O[C@H](CO)C(O)[C@@H]2OC2Sc3ccccc3S2)c(=O)n1,0.087060094,0.232789606,0.111328131754854,0
M2R-decoy_11348,Cc1nnc(SCCn2c(Br)nc3c2c(=O)n(C)c(=O)n3C)s1,1.04787159,0.31042394,0.0738908631045339,0
M2R-decoy_11349,O=C(Nc1nnc(C2CC2)s1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1,0.739322424,0.088606864,0.0279261716311204,0
M2R-decoy_1135,CC1CC(=NNC(=O)C2COc3ccccc3O2)CC(C)(C)C1,-0.159230009,0.330310076,0.178303857093568,0
M2R-decoy_11350,Nn1c(SCC(=O)c2ccc(O)c(O)c2)nc2sc3c(c2c1=O)CCCC3,-0.283737719,0.392460614,0.224069276853425,0
M2R-decoy_11351,CC(C)n1c(SCC(=O)N2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C,0.762410581,0.263981491,0.0816751750183609,0
M2R-decoy_11352,O=C1C[C@H](NC(=O)C2(C(=O)NNC(=O)c3cccc4ccccc34)CCC2)C(O)O1,1.380623817,0.063709214,0.0098649924473125,0
M2R-decoy_11354,CC(=O)Nc1ccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)CC(=O)N3)cc1,0.755039573,0.095997907,0.0298783988224566,0
M2R-decoy_11355,CN1CCCc2ccc(NC(=O)N3CCN(c4ncc([C@H](O)CO)cc4Cl)CC3)cc21,-0.465601891,0.129778832,0.0799957333977428,0
M2R-decoy_11356,Fc1ccc(c2cnc3nnc(CSc4ncnc5[nH]ncc45)n3n2)cc1,0.545531511,0.135195404,0.0491593637439061,0
M2R-decoy_11357,CN(Cc1ccc(F)cc1)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,0.408431947,0.132578611,0.0527519704446786,0
M2R-decoy_11358,O=C(/C=C/c1ccco1)N1CCN(S(=O)(=O)c2ccc(F)c(F)c2F)CC1,0.780400634,0.254362494,0.0775550841041447,0
M2R-decoy_11359,CCc1nnc2ccc(N3CCN(S(=O)(=O)c4ccc(Cl)s4)CC3)nn12,1.439638138,0.399481267,0.0559635166525598,0
M2R-decoy_1136,O=C(NNC(=S)Nc1ccccc1)c1nsc2ccccc12,0.089563847,0.485949636,0.232093938287898,0
M2R-decoy_11360,CN(Cc1ccccc1F)C(=O)n1cnc(S(=O)(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)n1,0.621839762,0.095206633,0.0328024989986147,0
M2R-decoy_11361,O=C(C1CCN(S(=O)(=O)c2ccc(n3cnnn3)cc2)CC1)N1CCCCC1,0.21862027,0.155581489,0.0692874277169545,0
M2R-decoy_11362,Cc1ccnc2nc(C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)nn12,1.139653921,0.130623609,0.0280953774569948,0
M2R-decoy_11363,CC1CCCCN1c1nnc(NC(=O)Cn2c(=O)oc3ccccc32)s1,0.390100718,0.150693893,0.0606504975356212,0
M2R-decoy_11364,Cc1ccc(OCc2nn(C3CC(=O)C4OCC3O4)c(=S)n2C)cc1C,0.358339518,0.156923801,0.064403900696733,0
M2R-decoy_11366,Cc1ccc2c(c1)COP(=O)(OC[C@@H]1C=C[C@H](n3cc(C)c(=O)[nH]c3=O)O1)O2,0.377741486,0.095926344,0.0389043320677232,0
M2R-decoy_11367,COc1ccc(S(=O)(=O)N2Cc3cc(O)c(O)cc3C[C@@H]2C(=O)NO)cc1,-0.416422576,0.344689935,0.208229135163493,0
M2R-decoy_11368,O=C1C(N2CC2)=CC(=O)c2c(OS(=O)(=O)c3ccc(F)cc3)cccc21,0.281159759,0.533724189,0.229346653412072,0
M2R-decoy_11369,CCOc1cc(Br)c(Br)c(C2[NH2+]C(C(=O)[O-])CS2)c1O,0.289435655,0.516496718,0.22087521753008,0
M2R-decoy_1137,Cn1/c(=N/NC(=O)c2ccccc2Br)sc2ccccc21,-0.005592633,0.272271276,0.136516316330777,0
M2R-decoy_11370,c1ccc(B2OC[C@@H]([C@H]3OB(c4ccccc4)O[C@H]4COB(c5ccccc5)O[C@H]43)O2)cc1,-1.002482414,0.505148172,0.379174625723562,0
M2R-decoy_11371,O=C(CNC(=O)c1ccc(Br)o1)NNC(=O)c1ccccc1O,0.273829669,0.333020121,0.143712363124058,0
M2R-decoy_11372,COC(=O)N[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS[C@H]12,0.497847557,0.173439011,0.0651329585212885,0
M2R-decoy_11373,Cn1ncc(NC(=O)c2nc(c3c(F)cccc3F)sc2N)c1N1CCOCCC1=O,-0.319676787,0.054033309,0.0313349531530246,0
M2R-decoy_11374,CCOC(=O)c1nn(c2ccc(Cl)cc2)c2nc(CC)c(C#N)c(=O)n12,0.944711089,0.143014565,0.0377304211389972,0
M2R-decoy_11376,COc1cc([NH+]=C(S)NC2CC(C)(C)[NH2+]C(C)(C)C2)c(OC)cc1Cl,0.508636773,0.197299227,0.0735612029658314,0
M2R-decoy_11377,O=C(COc1cccc(C(F)(F)F)c1)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,0.470998764,0.115016118,0.0439649466454805,0
M2R-decoy_11378,CC(=O)c1[se]c(N(/N=C/c2csc(c3ccccc3)n2)C(C)=O)nc1C,-0.109029114,0.467453241,0.246468123675665,0
M2R-decoy_11379,CN(C(=O)CCN1C(=O)/C(=C/c2ccc(F)cc2)SC1=S)C1CCS(=O)(=O)C1,0.918186128,0.208361626,0.056352124349819,0
M2R-decoy_1138,O=c1[nH]c(c2ccccc2)nc2c1sc(=O)n2c1ccccc1,-0.280359298,0.482285798,0.274946225940662,0
M2R-decoy_11380,Cc1ccc(NC(=O)Cn2c(=O)ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1C,-0.870382071,0.27489084,0.197260434654532,0
M2R-decoy_11381,CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N2CCN(c3ccccn3)CC2)c1,0.925837517,0.211236954,0.0567257027524992,0
M2R-decoy_11382,COc1cccc(N2CCN(S(=O)(=O)c3cc(c4cc(C)no4)ccc3C)CC2)c1,0.5496732,0.174069032,0.0631142455399144,0
M2R-decoy_11383,CC(=O)N1CCN(c2ccc3c(c2)CCCN3S(=O)(=O)N(C)Cc2cccc(C)c2)CC1,0.278106332,0.196975291,0.0847926265813393,0
M2R-decoy_11384,O=C(Oc1cccc(N2CCS(=O)(=O)CC2)c1)N1CCN(c2ccccc2)CC1,0.881486893,0.059364859,0.0166000932216767,0
M2R-decoy_11385,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(N4CCCC4=O)cc3)CC2)cc1,0.803146422,0.098288283,0.0294091707960066,0
M2R-decoy_11386,CC(Oc1ccccc1C(=O)N(C)C)C(=O)N1CCN(C(=O)c2ccccc2)C[C@H]1C,1.40413332,0.194354326,0.0289523167443144,0
M2R-decoy_11387,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)CN2CCCSc3ccccc32)CC1,0.527551413,0.191244036,0.0703992526450943,0
M2R-decoy_11388,CC(=O)N(/N=C/c1csc(c2ccccc2)n1)c1nc(CCl)c[se]1,0.905173659,0.482389838,0.132033275318281,0
M2R-decoy_11389,CCN(CC)C(=O)c1cc(Br)cc(S(=O)(=O)N2CCOCC2)c1F,0.651521206,0.116366595,0.0392294714218716,0
M2R-decoy_1139,O=c1c2ccccc2nc2sc(Nc3ccc(F)cc3)nn12,0.612354398,0.451528311,0.15664031873441,0
M2R-decoy_11390,COc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cccs4)CC3)CC2)c1,0.429875135,0.19588913,0.0768925984490544,0
M2R-decoy_11391,O=C(COc1ccc(C(F)(F)F)cc1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,0.506155372,0.192377001,0.0718453373736502,0
M2R-decoy_11392,CCc1c(C)nc2nc(Cc3cccc(F)c3)nn2c1N1CCN(c2ccccn2)CC1,-0.030288666,0.156091973,0.0792279409088695,0
M2R-decoy_11393,COc1ccc(/C=N/NC(=O)c2c(C)nc3ccc(Br)cn23)cc1OC,0.296277046,0.324410021,0.138176199821331,0
M2R-decoy_11394,N#Cc1cccc(S(=O)(=O)c2cnc3cc(Cl)ccc3c2N2CCOCC2)c1,-0.084414616,0.249759629,0.130150655293584,0
M2R-decoy_11395,CC(=O)N1c2ccc(S(=O)(=O)N3CCC(C(=O)N4CCCCC4)CC3)cc2CC1C,-0.261461407,0.278252244,0.157314177804287,0
M2R-decoy_11396,CN(Cc1nc(c2cccnc2)no1)S(=O)(=O)c1ccc(Br)cc1,0.688393295,0.156228006,0.0512274250445951,0
M2R-decoy_11397,CC(=O)N1CCCc2cc(S(=O)(=O)CCC(=O)N3CCN(c4ccccc4)CC3)ccc21,0.702124715,0.176312089,0.0572077756899551,0
M2R-decoy_11398,Cc1cc(C)c(S(=O)(=O)N2CCOCC2)c(C)c1N(C)S(=O)(=O)c1ccccc1,1.385452151,0.160044312,0.0245887219210712,0
M2R-decoy_114,CCN(CC)C(=O)COc1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)Cc4ccccc4)s3)nn2)c1,-0.823146641,0.163008586,0.115049285505015,0
M2R-decoy_1140,CSc1nn(c2c(Cl)cccc2Cl)c2nc(C)[nH]c(=O)c12,-0.150241137,0.469822347,0.252557834400322,0
M2R-decoy_11400,CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(C)cc2)c(N2CCC(C)CC2)s1,0.425875574,0.256066859,0.100770274360249,0
M2R-decoy_11401,O=S(=O)(c1ccc(Br)cc1)c1nc2ccccc2nc1N1CCOCC1,0.849319458,0.324237913,0.0932735643669472,0
M2R-decoy_11402,Cc1nc2sccn2c(=O)c1S(=O)(=O)N1CCN(c2cccc(Cl)c2)CC1,0.415435702,0.25647074,0.10159859452141,0
M2R-decoy_11403,CCN1CC2(CCN(S(=O)(=O)c3ccc(c4ccc5occc5c4)cc3)CC2)OCC1=O,-0.266823292,0.152093709,0.0861923905319675,0
M2R-decoy_11404,Cc1cccc(N2CCN(C(=O)Cn3c(=O)c4cccn4c4ccc(F)cc43)CC2)c1C,-0.030387817,0.199908763,0.101473079226685,0
M2R-decoy_11405,Fc1ccccc1Cn1cc(CSC(=S)N2CCN(c3ncccn3)CC2)nn1,0.906455159,0.359239042,0.0982110002662206,0
M2R-decoy_11406,CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)N3CCCCCC3)c21,1.048273325,0.148969054,0.0354444556103289,0
M2R-decoy_11407,O=C(CSc1ccc2nnc(c3ccccc3)n2n1)N1CCN(c2ccccc2)CC1,0.730732799,0.179322362,0.0569019981231122,0
M2R-decoy_11408,O=C(CSc1nc2ccccc2nc1N1CCOCC1)N1CCN(c2ccccc2)CC1,0.546201646,0.148041636,0.0538056716850668,0
M2R-decoy_1141,COc1ccc(C2C(C#N)=C(C)NC3=C2S(=O)(=O)c2ccccc23)cc1,0.854077339,0.466462374,0.133632451217614,0
M2R-decoy_11410,O=C(CN1CCCc2c(F)cc(Br)cc21)N1CCN(C(=O)C2CC2)CC1,-0.223071814,0.311878324,0.17333197787049,0
M2R-decoy_11411,CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(C)cc2)c(N2CC(C)OC(C)C2)s1,0.208576322,0.185656354,0.0831472971316875,0
M2R-decoy_11412,O=C(N1CCC(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0.942920923,0.114925064,0.0303712201443215,0
