ligand_id,SMILES,CS_max,is_active
M2R-decoy_8125,C[C@H]1CCCCO[C@@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O1,0.2134231459499523,0
M2R-decoy_3196,CCN(CC)C(=O)Oc1ccc(C2(c3ccc(N(C)C(C)=O)cc3)CCCCC2)cc1,0.2134023514830456,0
M2R-decoy_5502,CO[C@H]1C[NH+](Cc2ccc(Cl)cc2)C[C@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)C34C(=O)[O-])O[C@@H]1C,0.2133894450006614,0
M2R-decoy_1258,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccccc1,0.2133724520488788,0
M2R-decoy_3542,COc1ccc(/C=C(/C(=O)N(C)CCCCCCn2c3ccc(O)cc3c(C)c2c2ccc(O)cc2)c2cc(OC)c(OC)c(OC)c2)cc1O,0.2133142286722603,0
M2R-decoy_10156,CC#CCNc1ccc(S(=O)(=O)N2CC[C@@H](S)C2)cc1,0.2133105379306349,0
M2R-decoy_6164,O=C(COc1cnccn1)N/N=c1\scc(c2ccc(Br)cc2)n1c1ccc(Cl)cc1[N+](=O)[O-],0.2132739169200544,0
M2R-decoy_5970,COc1cc(/C=C/C(=O)c2ccccc2)ccc1OCc1cn(C2C(=O)N(c3ccc(C)cc3)C2/C=C/c2ccccc2)nn1,0.2132641880184395,0
M2R-decoy_983,COc1cc(/C=C/C(=O)c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])ccc1O,0.2132419515803174,0
M2R-decoy_7146,[NH3+][C@@H](Cc1ccc(Cl)cc1)C(=O)OC[C@H]1OC(n2c(Br)nc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O,0.2132178154996977,0
M2R-decoy_990,COc1ccccc1N1CCN(C(=O)C(=O)N/N=C/c2ccccc2F)CC1,0.2132068082238924,0
M2R-decoy_8397,Clc1ccc(NCc2nnc(COc3ccc(OCc4nnc(CNc5ccc(Cl)cc5)o4)c(Cl)c3)o2)cc1,0.2132012397836196,0
M2R-decoy_8457,Cc1ccc(N2C(=O)[C@H](CCCNS(=O)(=O)c3ccc(OC(F)(F)F)cc3)[C@H]2c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)cc1,0.2131647214201705,0
M2R-decoy_5786,CC(C)C[C@H](NC(=O)/C(=C/C[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.2131373491398695,0
M2R-decoy_5983,CC1Cc2c(OCc3ccc(c4ccccc4)cn3)ccc3c2c(c(CCOCCC(=O)[O-])n3Cc2ccc(Cl)cc2)S1,0.2131140059925624,0
M2R-decoy_5040,O=C(Cc1ccc(N(CCCl)CCCl)cc1)NC[C@H](NC(=O)Cc1ccc(N(CCCl)CCCl)cc1)C(=O)[O-],0.2130453135933591,0
M2R-decoy_10471,CCOC(=O)C1=NOC2(C=C(Br)C(=O)C(Br)=C2)C1,0.2129231303541586,0
M2R-decoy_5535,COCCCC[C@@H]1[C@@H]2[C@@H](OC(C)=O)[C@]3(OC2(C)C)[C@@](C)(O)CC[C@H](O)[C@@]3(OC(C)=O)[C@@H]1OC(=O)c1ccccc1,0.2128738997895097,0
M2R-decoy_7657,C[C@H]1CC2(C)OC2[C@H](C)C[C@@H](C)OC(=O)C[C@H](c2ccc(O)cc2)NC(=O)[C@@H](Cc2c(Br)[nH]c3ccccc23)N(C)C(=O)[C@H](C)NC1=O,0.2128414498680836,0
M2R-decoy_3106,Cc1cc(C)n2nc(SCc3nnc(SCc4ccc(F)cc4F)s3)nc2n1,0.212759117098867,0
M2R-decoy_1741,Cc1nn(Cc2ccccc2)c(C)c1C(=O)OCC(=O)c1cc(C)n(CC(F)(F)F)c1C,0.212758808461587,0
M2R-decoy_1114,Cn1c(=O)c2c(nc(N/N=C/c3cccs3)n2Cc2ccccc2)n(C)c1=O,0.2127274670941581,0
M2R-decoy_9066,O=C(CC(=NNc1nc(NN=C(CC(=O)C(F)(F)F)C(F)(F)F)nc(N(c2ccccc2)c2ccccc2)n1)C(F)(F)F)C(F)(F)F,0.2126996113587111,0
M2R-decoy_6990,C[C@H]1CC[C@@]2(O)[C@@H](C)CC[C@@H](C(C)(C)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)/C=C/c3ccccc3)[C@@H]2C1=O,0.2126849509093369,0
M2R-decoy_6578,CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H](OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)[C@H]1OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,0.2126688276429328,0
M2R-decoy_7926,CO[C@H]1CC/C=C(\C)C(=O)NC2=CC(=O)C(NCCSC)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,0.2126683666268576,0
M2R-decoy_9186,O=C(CC(Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NCCc1ccccc1)OCc1ccccc1,0.2126180159132476,0
M2R-decoy_8655,CC(C)=CC[C@@H](OC(=O)CCCC[C@@H]1CCSC(c2ccc(C(C)C)cc2)S1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,0.2125880104646071,0
M2R-decoy_7513,Cc1ccc([C@@H]2C[C@H]3[C@@H](CN2S(=O)(=O)c2ccc(Cl)cc2)C(=O)C[C@@H](c2cccc(Cl)c2)N3S(=O)(=O)c2ccc(C)cc2)cc1,0.2125550216400718,0
M2R-decoy_9082,CCCc1ccc(Oc2cccc(N(Cc3cccc(OC(F)(F)C(F)F)c3)CC(O)C(F)(F)F)c2)cc1,0.2124779694418665,0
M2R-decoy_866,C=C(C)C(=O)O[C@@H]1[C@@H](O)/C(C=O)=C\CC/C(C)=C/[C@H]2OC(=O)C(=C)[C@H]12,0.2124497313184648,0
M2R-decoy_8225,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](CC(=O)COC)[C@@H]3OC,0.2124422323464391,0
M2R-decoy_6306,Cc1oncc1CN(C1Cc2cc(c3ccccc3)ccc2N(Cc2cn(C)cn2)C1)S(=O)(=O)c1cn(C)cn1,0.2124355357216119,0
M2R-decoy_8734,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(OC)c(Br)c4)c3C[C@H]2CN1C(=O)c1ccccc1,0.2123388776305304,0
M2R-decoy_11455,O=c1c2sccc2nc(SCc2cc(=O)n3cc(Cl)ccc3n2)n1Cc1ccccn1,0.2123353780619367,0
M2R-decoy_1873,CCN(CCC#N)C(=O)c1ccc(c2nc(COc3cc(OC)cc4oc(c5cn6nc(OC)sc6n5)cc34)cs2)cc1,0.2123059400229034,0
M2R-decoy_11367,COc1ccc(S(=O)(=O)N2Cc3cc(O)c(O)cc3C[C@@H]2C(=O)NO)cc1,0.2122849652401245,0
M2R-decoy_2926,COc1cccc(n2c(SCC(=O)NCC3CCCO3)nc3c4ccccc4nc-3c2O)c1,0.2122261504453389,0
M2R-decoy_10228,S=C(SSC(=S)N1CCSCC1)N1CCSCC1,0.2122082759275044,0
M2R-decoy_5832,O=C1/C(=C/c2cccs2)SC(=S)N1NS(=O)(=O)c1ccccc1,0.2121707049842625,0
M2R-decoy_5067,COc1ccc(C(=O)CCC(=O)N(Cc2ccc(c3ccc(C[NH2+]CCc4ccc(S(C)(=O)=O)cc4)cn3)cc2)C2CC3CCC2C3)cc1F,0.2121302229699466,0
M2R-decoy_2149,CCCCCCC(NC(=O)c1ccc(C#N)cc1)C(C)(C)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC(C)(C)C,0.2120779677487405,0
M2R-decoy_5406,CCS(=O)(=O)c1ncc(N(Cc2ccc(F)cc2)Cc2ccco2)c(C(=O)Nc2cc(C)ccc2C)n1,0.212070104827962,0
ASD01820161,O=C(C[N+]12CCC34c5ccccc5N5C6OCC=C7C[N+]8(CC(=O)c9ccccc9)CCC9%10c%11ccccc%11N(C%11OCC=C(C1)C(CC32)C%11C54)C9C6C7CC%108)c1ccccc1,0.2120611536491163,1
M2R-decoy_10467,COC(=O)C1=CSC2(S1)C(C(=O)OC)=CSc1c2ssc1=O,0.2120499769934696,0
M2R-decoy_4587,CCCCCCCCCC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@]3(OC(=O)CCCCC)C[C@@H](C)[C@]2(O)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,0.2119836995396999,0
M2R-decoy_3264,C=C(C(=O)OCCCCCCCCn1cncn1)[C@@H]1CC[C@H](C)[C@@H]2CC(=O)C(C)=C2C1,0.2119639013193488,0
M2R-decoy_10669,CC(=O)c1cc(I)c(O)c2ncccc12,0.2119408327288873,0
M2R-decoy_5404,COc1ccc(C(C(=O)NCc2ccccc2)N(C(=O)Cn2nnc3ccccc32)c2ccc(F)cc2)cc1,0.2119065434419073,0
M2R-decoy_3714,CCOc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)Nc3nc(c4cc(OC)ccc4OC)cs3)cc2)cc1,0.2118979200750317,0
M2R-decoy_3371,COC/C=C/c1ccc(CN(C(=O)C2CCCCC2)c2cccc(/C=C/C(=O)OC)c2)cc1,0.2117667429927969,0
M2R-decoy_1529,O=C1C=CC[C@H](/C=C/C[C@@H](O)C[C@H](O)/C=C/c2ccccc2)O1,0.2117098457668921,0
M2R-decoy_5840,Cc1cnc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)s1,0.2117010166889859,0
M2R-decoy_1035,O=C(/C=C/c1ccc2c(n1)C(=O)C1=C(C2=O)S(=O)(=O)CCN1)c1ccccc1,0.211700255042915,0
M2R-decoy_818,O=C(c1cccs1)N1CCn2c1nc1ccccc12,0.2116790032021196,0
M2R-decoy_7344,C[C@@H]1CN(CC(=O)NC2C3CC4CC2CC(C(N)=O)(C4)C3)S(=O)(=O)N(c2c(Cl)cc(C(F)(F)F)cc2Cl)C1,0.2116723861074962,0
M2R-decoy_5862,O=C1/C(=C/c2ccccc2F)SC(=S)N1NS(=O)(=O)c1ccccc1,0.2116571453534055,0
M2R-decoy_6335,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)CC(=O)O[C@@H]1C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@H]3OC(=O)C(=C)[C@@H]31)C[C@@H](C)[C@H]1C=CC(=O)[C@]12C,0.211597518626058,0
M2R-decoy_8231,COc1cc([C@@H]2c3cc4c(cc3[C@@H](NC(=O)c3ccc(NS(=O)(=O)c5cccc6nsnc56)cc3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,0.2115866536220157,0
ASD01820043,CC(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)CN1C(=O)c2ccccc2C1=O,0.2115858150009929,1
M2R-decoy_2799,Cc1cc(OCCCc2c3n(c4c2ccc(Cl)c4c2c(C)nn(C)c2C)C[C@H](C)N(Cc2ccc(C(=O)[O-])o2)C3=O)cc(C)c1Cl,0.2115302567231906,0
M2R-decoy_7704,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2nnn(CC3CC3)n2)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,0.2115167416070174,0
M2R-decoy_9929,CC[C@@]1(OC(=O)[C@H](C)NC(=S)NC(=O)c2ccc3ccccc3c2)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.2115018284940707,0
M2R-decoy_9713,CC(=O)O[C@@H]1C[C@H]([C@H](C)[C@H]2CC=C(C)C(=O)O2)[C@@]2(C)CCC3=C(CC[C@]4(O)C(=C3)C=CC(=O)OC4(C)C)[C@]12C,0.2114258252152989,0
M2R-decoy_843,COc1cccc(/C=c2\s/c(=C\C(=O)C(C)(C)C)[nH]c2=O)c1,0.2113599405170332,0
M2R-decoy_6617,NC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3cccc(Br)c3F)C[C@@]3(CO)C[C@@H]23)c2ccccc12,0.2113375974672049,0
M2R-decoy_4502,C[C@@H](c1ccccc1)[C@H](O)/C=C/[C@@H]1C2CCC(O2)[C@@H]1C/C=C\CCCC1=NN=NN1,0.2113365752596496,0
M2R-decoy_243,Nc1cc(=O)n2c(n1)sc1nc3ccccc3nc12,0.2113258578845993,0
M2R-decoy_738,Brc1nc2n(c1Br)C[C@]1(C[NH+]3CCC1CC3)O2,0.211311166334704,0
M2R-decoy_7744,CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](CC(=O)[C@H](OC(C)=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)C(=O)CCC(C)(C)OC(C)=O,0.2112513227556347,0
M2R-decoy_7016,C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)Nc1ccc(c2cccs2)cc1,0.2112415866936352,0
M2R-decoy_8851,CCOC(=O)c1c(COc2cc3c(C(=O)OCC)c(Cc4ccccc4)oc3cc2OC)[nH]c2ccc(OS(=O)(=O)[O-])cc12,0.2112061629375821,0
M2R-decoy_2978,CCN(Cc1ccccc1)C(=O)C1CCN(S(=O)(=O)c2ccc3occc3c2)CC1,0.211184016347925,0
M2R-decoy_1903,CCOC(=O)C(=O)N(Cc1ccccc1)c1ccc2c(c1)O[C@@H](COc1ccc(C(N)=[NH2+])cc1)CO2,0.2111599912030187,0
M2R-decoy_10824,CC(Br)C1=C(Br)C(=C(Br)Br)OC1=O,0.2111221645479721,0
ASD01820065,O=C1c2ccccc2C(=O)N1CCCON=Cc1cc[n+](CCCCC[n+]2ccc(C=NOCCCN3C(=O)c4ccccc4C3=O)cc2)cc1,0.2110655590934773,1
M2R-decoy_10105,CCC1O[C@H]2C[C@H]3OC[C@@]3(OC(C)=O)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]4(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c5ccccc5)c5ccccc5)C(C)=C([C@@H](OC(C)=O)[C@H](O1)[C@]23C)C4(C)C,0.2110293588944987,0
M2R-decoy_3004,N#Cc1ccc(COc2ccc3c(c2)CCn2c-3cc(OCC3CCCO3)nc2=O)cc1,0.2109755717128649,0
M2R-decoy_4981,COc1cc(/C=C/C(=O)/C=C([O-])/C=C/c2ccc(O[C@H]3C=C(C)[C@@H](O)C[C@@H]3[C@@H](C)CC(=O)C=C(C)C)c(OC)c2)ccc1O,0.2109545161494161,0
M2R-decoy_3039,COc1ccc(CN(c2cc(C)cc(C)c2)S(=O)(=O)c2cccn3c(C)nnc23)cc1,0.2109540280938642,0
M2R-decoy_9937,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=Cc5c(cnn5c5ccccc5)C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COc1cnc2ccccc2n1,0.2107674119676264,0
M2R-decoy_4884,CC(C)C[C@H](NC1=C(Nc2ccc(C(C)(C)C)cc2)C(=O)C1=O)C(=O)NN(Cc1ccccc1)C(=O)/C=C/S(=O)(=O)c1ccccc1,0.2107667910298926,0
M2R-decoy_8927,C/C(=N\O)c1cccc(COC(=O)CCCC[C@@H]2SCC3C2N(Cc2cccc(/C(C)=N/O)c2)C(=O)N3Cc2cccc(/C(C)=N/O)c2)c1,0.210756108189681,0
M2R-decoy_7734,CC(=O)OC[C@@]12CC[C@@]3(C)[C@H]4C(=CC[C@]3(C)[C@H]1[C@H](OC(C)=O)C[C@H]2C(C)C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]1C[C@@H]4OC(C)=O,0.2107059108398669,0
M2R-decoy_8352,CCCc1nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(Oc2ccccc2OC)c(OCCOc2ncc(Br)cn2)n1,0.2106888677760745,0
M2R-decoy_8343,CCCCCCNC(=O)Oc1ccc(C[C@@H]2CN(Cc3cncn3C)c3ccc(C#N)cc3CN2S(=O)(=O)c2ccc(OC)cc2)cc1,0.2106847689973391,0
M2R-decoy_8250,CCn1c(C(=O)N[C@H](C(=O)[O-])C(C)C)ccc1C(CC)(CC)c1ccc(OCS(=O)(=O)c2ccccc2)c(C)c1,0.2105938115270386,0
M2R-decoy_1030,O=c1[nH]/c(=C\c2ccco2)c(=O)[nH]/c1=C\c1cccc(Oc2ccc(F)cc2)c1,0.2105741027543461,0
M2R-decoy_5066,Cc1ccc(CS(=O)(=O)C[C@@H](NS(C)(=O)=O)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NCc2ccccc2C)cc1,0.2105627740083716,0
M2R-decoy_11290,COc1nc(C(Br)Br)c([N+](=O)[O-])c(N2CCCC2)n1,0.210550069163047,0
M2R-decoy_9421,CCCCCCCN(CCCCSc1nc(c2ccc(OC)cc2)c(c2ccc(OC)cc2)[nH]1)c1nc2ccccc2o1,0.210544010849885,0
M2R-decoy_1668,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2o1,0.2105231745415047,0
M2R-decoy_8091,O=C(NCc1cccc(C(F)(F)F)c1)[C@@H](CC(=O)N1CCN(N2CCCC2)CC1)N1C(=O)[C@@H](N2C(=O)OC[C@@H]2c2ccccc2)[C@H]1/C=C/c1ccccc1,0.2105224711853246,0
M2R-decoy_8817,O=C(N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](COC(=O)c1ccccc1)Cc1ccccc1)OCC1c2ccccc2-c2ccccc21,0.2104883956453136,0
M2R-decoy_1578,CC(N/C(=C\[N+](=O)[O-])Nc1ccncc1)C(C)(C)C,0.2104730412636147,0
M2R-decoy_5759,CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C1(NC(=O)[C@H](SC(=O)C[NH+](C)C)C(C)C)CCCC1,0.210333841993156,0
M2R-decoy_7861,C=C1[C@@H](OC(=O)/C=C/c2ccccc2)CC[C@@]2(C)C[C@H](OC(C)=O)C3=C(C)C[C@H](OC(C)=O)[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,0.2103027890784614,0
M2R-decoy_1861,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc5c(c4)OC(F)(F)O5)C(=O)O3)[C@H]21,0.2102517314227019,0
M2R-decoy_1868,CCc1ccc(c2c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ncnc2OCCOc2ncc(SC)cn2)cc1,0.2101371644872713,0
M2R-decoy_3252,Cc1ccc2nc(N(Cc3cccnc3)C(=O)CCOc3ccccc3)sc2c1,0.2100214447555255,0
ASD01820104,C[N+](C)(CC#CCOC1=NOCC1)CCCCCC[N+](C)(C)CCCN1C(=O)c2ccccc2C1=O,0.2099654797310561,1
M2R-decoy_7961,CC(C)Oc1ccc(c2cc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CC[C@@H](C)C[C@@H](C)[C@H](NC(=O)OC(C)(C)C(F)(F)F)C(=O)N4C3)cc(n3cccn3)n2)cc1,0.2099585164794291,0
M2R-decoy_9867,O=C(/C(=C\c1ccc(Br)c([N+](=O)[O-])c1)S(=O)(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,0.2099521618136037,0
M2R-decoy_7308,C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H]6CCC(=O)N6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.2098099647385963,0
M2R-decoy_8977,CCCCCc1ccc(C#Cc2c3cn(Cc4cn(c5ccc(Cl)cc5)nn4)c(=O)nc3oc2c2ccc(CCCCC)cc2)cc1,0.209775471880594,0
M2R-decoy_3528,O=C(/C=C/c1ccc(OCCCCc2cn(CCOCCOc3ccc(c4cc(=O)c5cc(F)ccc5o4)cc3)nn2)cc1)c1ccc(F)cc1O,0.2096376226693926,0
M2R-decoy_7603,CCC1CCC2(CC1)OOC1(CC[C@]3(C)[C@H]4C[C@H](OC(C)=O)[C@]5(C)C(C(C)CCC(=O)OC)CC[C@H]5[C@@H]4[C@H](OC(C)=O)C[C@@H]3C1)OO2,0.2096214844234176,0
M2R-decoy_7779,CC(=O)OC[C@H]1OC(O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H](/C(C)=N/OC6CCCCC6)[C@@]5(C)CC[C@@H]43)C2)C=C[C@@H]1OC(C)=O,0.2096214118271574,0
M2R-decoy_8466,CC(C)CCOc1ccc(CCCCCCCCNC(Nc2ccc(N(C)C)cc2)=C2C(=O)OC(C)(C)OC2=O)cc1,0.2096101802859041,0
M2R-decoy_7565,O=[N+]([O-])c1ccc(c2csc(Nc3nc(Nc4ccc(Br)cc4)nc(Nc4ccc(Br)cc4)n3)n2)cc1,0.2095789398793881,0
M2R-decoy_358,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/C2CCCCC2)[nH]c1=O,0.209531170520848,0
M2R-decoy_8283,COc1cc(OC)c2c(=O)c(OCCCC[NH+]3CCCCC3)c(c3cc(OC)c(OC)c(OC)c3)oc2c1,0.2095050860526783,0
M2R-decoy_111,COc1cc(OC)c(/C=C/C(=O)C(=Cc2cc(OC)c(O)c(OC)c2)C(=O)/C=C/c2c(OC)cc(OC)cc2OC)c(OC)c1,0.2094335854904727,0
M2R-decoy_8886,COc1cc(c2ccco2)cc(/C=N/CCSSCC/N=C/c2cc(c3cccs3)cc(OC)c2O)c1O,0.2094149605585169,0
M2R-decoy_6269,O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC([NH+]2CCCCC2)CC1,0.2093522490131962,0
M2R-decoy_8108,C[C@@]12CC[C@@H]3O[C@H](CO)[C@@H](O)C[C@H]3O[C@H]1C[C@H]1O[C@H]3CC[C@@]4(C)O[C@H]5C[C@@H](OCc6ccccc6)[C@H](CCOCc6ccccc6)O[C@@H]5C[C@@H]4O[C@@H]3C[C@@H]1O2,0.2093331495912865,0
M2R-decoy_3723,C=CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCN(S(=O)(=O)c2cccc3ccccc23)CC1,0.2093107990396913,0
M2R-decoy_2217,C#CCOC1O[C@H](CO)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,0.2092522470716549,0
M2R-decoy_4063,CCCCOc1ccc(NC(=C2C(=O)OC(C)(C)OC2=O)N(Cc2ccc(C(C)(C)C)cc2)C(C)CCCC(C)C)cc1,0.2091840448161241,0
M2R-decoy_2800,Cc1ccc(c2nc(NC(=O)c3ccc(S(=O)(=O)N(CCC#N)CCC#N)cc3)sc2c2ccccc2)cc1,0.2091710634493536,0
M2R-decoy_10784,C=CCN1CN(S(=O)(=O)c2cccc(Cl)c2)c2nc3ccccc3nc21,0.2091695888178478,0
M2R-decoy_7459,CO[C@@]1(C)CO[C@]2(C=C([C@@H]3CC[C@]45C[C@]34CC[C@@H]3[C@H]4CC=C6C[C@@H](c7ccccc7)OC[C@]6(C)[C@@H]4C[C@@H](O)[C@]35C)C(=O)O2)C1,0.2091344732120035,0
M2R-decoy_2914,CCN(CC)C(=O)[C@H](C)[C@H]1CC[C@@H](C[C@@H](C)n2cc(C#Cc3ccccn3)nn2)O1,0.2091301607296242,0
M2R-decoy_2024,[C-]#[N+]c1ccc(N[C@@H](c2nnc(c3ccccc3)o2)[C@H](C)OC(=O)CCC)c(C)c1Cl,0.2090952697126853,0
M2R-decoy_6305,O=C(Nc1ccccc1O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1O,0.2090917017647152,0
M2R-decoy_6781,COC(=O)C1C(=O)NC(SCC(=O)Nc2ccc(C)cc2Br)=C(C#N)C1c1ccc(OC)cc1,0.2090547576916392,0
M2R-decoy_10005,C[NH+]1C2(c3ccccc3)C(C(=O)c3ccccc3)=C(C(=O)c3ccccc3)C1(c1ccccc1)c1c2c(c2ccccc2)sc1c1ccccc1,0.2090483598661877,0
M2R-decoy_2061,CCOC(=O)CN(C)C(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC,0.2090105129900621,0
M2R-decoy_7424,C=C[C@]1(C)C[C@@H](OC(=O)N2CCc3cc(OC)c([N+](=O)[O-])cc3C2=O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.2089924215941816,0
M2R-decoy_3176,CCO[C@@H](c1ccc2c(c1)OCO2)[C@@H](C)[C@H](C)Cc1ccc2c(c1)OCO2,0.2089657169538586,0
M2R-decoy_9494,C=C(Cc1ccc(O)c(Br)c1)C(=O)NCCSSCCNC(=O)C(=C)Cc1ccc(O)c(Br)c1,0.2089634531230677,0
M2R-decoy_2750,CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)[NH2+][C@H]1C(=O)N[C@H](Cc1ccccc1)[C@H](O)CC(=O)N[C@H](CO)c1ccccc1,0.2089285036727993,0
M2R-decoy_1145,Cc1cc(C)c(C#N)c(SC(=S)NC(=O)c2ccccc2)n1,0.2089080457266102,0
M2R-decoy_9973,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccc(C(C)(C)C)cc3)c3ccccc3)C(C)=C1C2(C)C,0.2089078725509329,0
M2R-decoy_10336,Cn1c(=O)c2c(nc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O,0.2088951380656736,0
M2R-decoy_10008,Cc1ccc(c2oc3ccccc3c(=O)c2OCc2nnn(C3CC(c4ccccc4)OC(c4ccc(Cl)cc4)C3)c2I)cc1,0.2088073295273619,0
M2R-decoy_5014,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSc1ccc(Br)cc1,0.2086876449470266,0
M2R-decoy_11016,Cc1ccc(C)c(CSc2nnc3c(=O)n(c4ccc(Br)cc4)ccn23)c1,0.2086660120497363,0
M2R-decoy_1603,[NH3+]CCCOc1ccc2nc3ccc(=O)cc-3oc2c1I,0.2086562515149878,0
M2R-decoy_4616,C[C@H](NC(=O)CNC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](CCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,0.2086497672394971,0
M2R-decoy_4748,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)c(F)c2)CC2CCN(c3ncccn3)CC2)c1,0.2086400001797731,0
M2R-decoy_9010,CCCCCCCCCCCCOc1ccc(OP(=O)([O-])Oc2cccc(C[n+]3csc(C)c3)c2)c(C(C)(C)C)c1,0.2086374905061737,0
