ligand_id,SMILES,CS_avg,is_active
M2R-decoy_4302,CCOc1c(S(=O)(=O)N(CC)CC)cc(S(=O)(=O)N(CC)CC)c2ccc(C)nc12,0.1014885281749442,0
M2R-decoy_4902,CC[C@@H](CN(c1ccccc1)S(=O)(=O)C1CC1)N1C(=O)[C@@H](CC(=O)[O-])O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.101466753201659,0
M2R-decoy_2104,CC(C)C[C@H](NC(=O)c1ccno1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,0.1014527643523358,0
M2R-decoy_2158,COCCCn1c(=O)c2[nH]c(c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)cc2n(CCCOC)c1=O,0.1014472319062423,0
M2R-decoy_11065,CCc1ccc(Oc2nc3c(C)cccn3c(=O)c2/C=C(\C#N)c2nc3ccccc3s2)cc1,0.1014468932349767,0
M2R-decoy_4022,COc1ccccc1Oc1c(NS(=O)(=O)NCc2ccccc2)ncnc1OCCOc1ncc(Br)cn1,0.1014466455329591,0
M2R-decoy_3535,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](CC(=O)[O-])C(=O)NCCc1ccccc1,0.1014392425653706,0
M2R-decoy_6166,Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3c(C)nn(c4ccc(S(N)(=O)=O)cc4)c3Cl)C2)cc1,0.1014269670689214,0
M2R-decoy_6122,CCO/C(O)=C1\C(COCCc2ccncc2)=NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.1014133210664413,0
M2R-decoy_11367,COc1ccc(S(=O)(=O)N2Cc3cc(O)c(O)cc3C[C@@H]2C(=O)NO)cc1,0.1013991162454168,0
M2R-decoy_2617,O=C(CCc1ccc(O)c(O)c1)C[C@H](CCc1ccc(O)c(O)c1)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccccc1,0.1013948823050607,0
M2R-decoy_76,CCCS(=O)(=O)NCCOc1nc(C2CC2)nc(NS(=O)(=O)c2ccc(C(C)C)cn2)c1Oc1ccccc1OC,0.1013934183476342,0
M2R-decoy_7689,CC(=O)[C@]1(OC(=O)/C=C/c2ccccc2Cl)CC[C@]2(O)[C@]3(O)CC=C4C[C@@H](OC(=O)/C=C/c5ccccc5Cl)CC[C@]4(C)[C@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@]12C,0.1013771267665304,0
M2R-decoy_9161,Clc1ccc(Nc2nnc(CCCCCCCCc3nnc(Nc4ccc(Cl)cc4)o3)o2)cc1,0.1013473114013107,0
M2R-decoy_9130,C[C@H](Nc1cc(Nc2ccc(F)cc2)ncn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(Br)c1,0.1013410687935495,0
M2R-decoy_3994,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccc(C(=O)N(C)Cc3nc(C)oc3C)cc2)cc1,0.1013323519565749,0
M2R-decoy_7647,C=C1C[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@@H](c2ccc(O)cc2)CC(=O)O[C@@H](C)C[C@@H](C)C1O,0.1013268627165937,0
M2R-decoy_6688,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1)N1CCc2ccccc2C1,0.1013217899292782,0
M2R-decoy_8347,O=C([O-])c1ccc(OCCc2c(CNS(=O)(=O)Cc3ccccc3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,0.1013132264931192,0
M2R-decoy_11472,O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(Br)cc(Br)cn12,0.1012188816761183,0
M2R-decoy_8025,CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6NC(=O)/C=C/c6ccc(Br)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.101209200143925,0
M2R-decoy_7262,O=C(Nc1ccc(C2S/C(=[NH+]\c3cccc(F)c3)N(Cc3ccco3)C2=O)cc1)[C@H]1CCCN1C(=O)OCc1ccccc1,0.1011852116967201,0
M2R-decoy_5559,CCCCC[C@@H](/C=C/[C@H]1[C@H](OC(C)=O)C[C@H](O)[C@@H]1CCCCCCC(=O)OC)OC(C)=O,0.1011844947368695,0
M2R-decoy_9582,C=CCNC(=S)NNC(=O)c1cccc(Br)c1,0.1011842746985798,0
M2R-decoy_2279,CCN(CC)C(=O)CN(Cc1ccc(OCCF)cc1)c1cc(C)cc(C)c1,0.1011737489563312,0
M2R-decoy_2096,CCCCN(CCCC)c1cc2c(cc1NC(=O)/C=C/c1ccc(F)cc1Cl)NC(=O)[C@@H](CCC(=O)OC)NC2=O,0.1011313844083197,0
M2R-decoy_6876,O=C1NC2(CCOc3ccccc32)C(=O)N1CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccco1,0.1011295267818408,0
M2R-decoy_5778,CCCCCC[C@@]1(C)C(=O)O[C@H]1C(=O)[NH2+]CCCC[C@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,0.10111613464723,0
M2R-decoy_10809,CN(C(=O)CSc1nc(c2cccs2)nc2ccccc12)C1CCS(=O)(=O)C1,0.101106372205475,0
M2R-decoy_4012,COC(=O)C(CC1(C)CC2CCC1CC2C(C)(C)CCNC(=O)CCC(C)C)NC(=O)OCc1ccccc1,0.1009969025035683,0
M2R-decoy_4265,COc1ccc(C(C(=O)NC2CCCCC2)N(CC2CCCO2)C(=O)CCCC(=O)Nc2ccccn2)cc1,0.1009533809697781,0
M2R-decoy_11208,C[C@H]1Cn2c(nnc2c2cccnn2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,0.10094443617148,0
M2R-decoy_8715,COc1cc([C@@H]2O[C@H](CNC(=O)c3ccccc3C(=O)[O-])[C@@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)c(OC)c2ccccc12,0.1009064233886288,0
M2R-decoy_5262,CC(C)(Cc1nc2cc(OCc3ccc4ccccc4n3)ccc2n1Cc1ccc(C[NH+]2CCCC(F)(F)C2)cc1)C(=O)[O-],0.100875553353283,0
M2R-decoy_3634,CCC[C@H](NC(=O)[C@@H](O)C(C)(C)C)C(=O)Nc1ncc(C(C)C)s1,0.100849832772645,0
M2R-decoy_10945,O=c1c2sccc2nc(SCc2cc(=O)n3cc(Br)ccc3n2)n1Cc1ccccn1,0.1008404866299423,0
M2R-decoy_8378,C[C@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(CCO)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,0.1008321807176393,0
M2R-decoy_452,Fc1cc(F)cc(C#Cc2n[nH]c3ccccc23)c1,0.1008295554420418,0
M2R-decoy_4342,C=CC(=C)CC[C@]1(C)[C@H](C)[C@@H](O)[C@H](OC(C)=O)[C@@]23C(=C[C@H](OC(=O)CCC)C[C@@H]12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,0.1008204571999468,0
M2R-decoy_8948,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCNC(=O)CCCc4ccc(N(CCCl)CCCl)cc4)[C@H]3[C@@H]1CC[C@@H]2O,0.1008130290175747,0
M2R-decoy_9052,Cc1ccc(C2=C(NC(=O)c3ccc(OC(F)F)cc3)C(=O)NC(c3cnn(CCCCCC(F)(F)F)c3)(C(F)(F)F)C2)cc1,0.1008041599081519,0
M2R-decoy_5408,COc1ccc(CN2C[C@H](COC(=O)c3cn(C)c4ccccc34)NC(=O)c3nn(CCc4ccccc4)cc32)cc1,0.1007778862444519,0
M2R-decoy_7743,C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,0.1007770938321755,0
M2R-decoy_4958,C/C=C(\C)C(=O)O[C@H]1C(C)=C2[C@@H]3OC(=O)[C@@](C)(OC(C)=O)[C@@]3(OC(C)=O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,0.1007685578549323,0
M2R-decoy_7990,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)c3cccnc3C)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,0.1007683462399166,0
M2R-decoy_7843,CCN(CC)c1ccc2cc(C(=O)N3CCN(C(=O)C4=Cc5cc(Br)ccc5S4(=O)=O)CC3)c(=O)oc2c1,0.1007277275338007,0
M2R-decoy_5013,CCCCS(=O)(=O)NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)[C@@H](Cc1ccc(c2ccno2)cc1)N(C)C(=O)c1cc(C)cc(C)c1,0.1007230423129238,0
M2R-decoy_2024,[C-]#[N+]c1ccc(N[C@@H](c2nnc(c3ccccc3)o2)[C@H](C)OC(=O)CCC)c(C)c1Cl,0.1007111183570514,0
M2R-decoy_9367,CC(=O)Oc1c(C)c(C)c2c(c1CO[N+](=O)[O-])CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.1006511628488566,0
M2R-decoy_9581,C=C1OC(=O)[C@@]2([C@H](/C=C/[C@H](C)C[C@H](C)CC)C=C[C@@H](O)[C@@H]2O)[C@H]1O,0.1005876704327284,0
M2R-decoy_2498,CC(=O)OCCSC(=S)n1ccnc1,0.1005770100325697,0
M2R-decoy_2636,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)O3)cc1,0.1005182520579595,0
M2R-decoy_4601,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CCC(=O)N1CCOCC1)C(=O)c1nccs1,0.1005101252460294,0
M2R-decoy_361,Clc1ccccc1N1CCN(c2[nH]cnc3ncnc2-3)CC1,0.1004867029346593,0
M2R-decoy_2165,O=C(NCc1ccccn1)c1cn(CCCCc2nnc(C(=O)NCc3cccc(OC(F)(F)F)c3)s2)nn1,0.1004801344855432,0
M2R-decoy_9867,O=C(/C(=C\c1ccc(Br)c([N+](=O)[O-])c1)S(=O)(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,0.100464742147052,0
M2R-decoy_2033,COc1ccc(c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccccc4)oc3C)cc2)c(C)c1,0.100447106249956,0
M2R-decoy_6267,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(F)ccc4C3)c3cc(Br)ccc32)C1,0.1004199039498564,0
M2R-decoy_10233,C[N+]1(C)CCC[C@H]1/C=C1\CCC/C(=C\[C@H]2CCC[N+]2(C)C)C1=O,0.1003802396503834,0
M2R-decoy_9879,O=C1CSC(c2ccccc2Cl)N1NCc1nc2ccc(Br)cc2c(=O)n1c1nc(c2ccc(Cl)cc2)cs1,0.1003775618097856,0
M2R-decoy_11153,CCOc1c(I)cc(S(=O)(=O)N(C)C)c2ccc(C)nc12,0.1003670979717999,0
M2R-decoy_7223,COc1c(Br)cc(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,0.100363037025948,0
M2R-decoy_10929,O=S(=O)(c1cccc(c2nnc(S)n2c2ccc(OC(F)(F)F)cc2)c1)N1CCOCC1,0.1003470145699034,0
M2R-decoy_4872,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)c2cccs2)C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]21,0.1003387231168923,0
M2R-decoy_3898,Nc1ncnc2c1ncn2OCCOCP(=O)(OCc1ccc(Br)cc1)OCc1ccc(Br)cc1,0.1002971287138119,0
M2R-decoy_2966,O=C(C(=CN1CCN(C(=O)c2ccco2)C1=S)C(=O)c1ccccc1)c1ccccc1,0.1002965505395605,0
M2R-decoy_8806,CCCCCCCCCC(SC(=O)c1cc(OC)c(OC)c(OC)c1)c1cc(OC)c2c(c1OC)/C(=N/O)C=C/C2=N\O,0.1002901272926925,0
M2R-decoy_6855,Cc1ccc(S(=O)(=O)NC2=C(C#N)C(c3ccc(Cl)cc3)c3sc(Nc4ccc(S(N)(=O)=O)cc4)nc3O2)cc1,0.1002687369373528,0
M2R-decoy_7049,O=C(C[C@@H]1C/C=C\C[C@H](Cc2ccc(F)cc2)C(=O)OC[C@@H](Cc2c[nH]c3ccccc23)NC1=O)NCCO,0.1001990632078109,0
M2R-decoy_3276,CCn1cc2nc(SCc3cc(C)ccc3C)n(Cc3ccc(OC)cc3)c(=O)c2n1,0.1001806185405788,0
M2R-decoy_977,O=C(Cc1ccc(F)cc1)NNC(=S)NC(=O)CC1CCCCC1,0.1001521814124795,0
M2R-decoy_1881,CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(N(C)CC3CCOCC3)c(S(C)(=N)=O)c2)cc1,0.1001425174017482,0
M2R-decoy_107,CC(C)C[C@H](NC(=O)c1cc(C(C)C)on1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,0.1001250800702282,0
M2R-decoy_9778,O=C(Cc1cc(Br)cc(Br)c1OC(=O)c1cccc(Br)c1)Nc1ccccc1[N+](=O)[O-],0.1001172054930301,0
M2R-decoy_2662,CCCS(=O)(=O)Nc1nc(c2ncccn2)nc(OCCOc2ncc(Br)cn2)c1Oc1ccccc1OC,0.1000813610760217,0
M2R-decoy_860,O=C(/C=C/c1ccc2c(c1)B(O)OC2)c1ccc2c(c1)OCCO2,0.1000411672492438,0
M2R-decoy_11532,CCc1ccc(/C=C2\SC(NC(C(=O)[O-])c3ccc(F)c(Cl)c3)=[NH+]C2=O)o1,0.0999992583030712,0
M2R-decoy_2475,C#Cc1cnc2oc(=O)n(C(CC)CC)c2n1,0.099945956670838,0
M2R-decoy_9063,CC(C)=CCC/C(C)=C/CC/C(C)=C/COc1ccc(C(=O)OCCCOc2cccc(Nc3nc4ccccc4c(=O)o3)c2)cc1,0.0999423066467077,0
M2R-decoy_1214,O=C1NC(=S)S/C1=C\c1ccc(Br)cc1,0.0999254374425341,0
M2R-decoy_3201,CCOc1ccc2nc(N(Cc3cccnc3)C(=O)c3ccc(Cl)s3)sc2c1,0.0998689925773978,0
M2R-decoy_10958,O=C(C1CCS(=O)(=O)CC1)N1CCN(c2cnc(C(F)(F)F)cn2)CC1c1ccc(Cl)s1,0.0998682147064913,0
M2R-decoy_7910,CC(=O)O[C@@H]1[C@@H](OC(C)=O)C(=O)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](OC(C)=O)[C@]2(OC(C)=O)[C@H](OC(C)=O)[C@]2(C)O[C@H]2CC1(C)C,0.0998626931700707,0
M2R-decoy_7946,Cc1cn([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C=C3[NH+]=C(N)N)[C@H]2O[Si](C)(C)C(C)(C)C)c(=O)[nH]c1=O,0.0998572128123436,0
M2R-decoy_9803,Cc1nnc(c2c(c3nnc(C4(C(F)(F)F)CC4)o3)nn(c3ccc(Cl)cc3Cl)c2c2ccc(Br)cc2)o1,0.0998412730353748,0
M2R-decoy_9061,COc1ccc(Sc2ccc(OC)c(C(=O)Oc3c(C)c(C)c(C(=O)Oc4c(C)c(C)c(C(=O)[O-])c(OC)c4C)c(OC)c3C)c2)cc1,0.0998110658092734,0
M2R-decoy_5113,CCCCCCCCCCCCCC(=O)O[C@@]12[C@H](OC(C)=O)[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@]4(C)C(=O)C(C)=C[C@H]43)[C@@H]1C2(C)C,0.0997842869630694,0
M2R-decoy_9808,CC(C)C[C@@H]1OC(=O)C(C)(C)CNC(=O)[C@@H](CC2CCCCC2)NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]2O[C@@H]2c2ccccc2)OC1=O,0.0997639900481207,0
M2R-decoy_11224,O=S(=O)(c1ccccc1C(F)(F)F)N1CCN(c2ncnc3sccc23)CC1,0.0997628656913213,0
M2R-decoy_2353,CCN(CC)C(=O)CSc1nc(C)cc(C)c1C#N,0.0997532698060332,0
M2R-decoy_9208,Oc1c(O)c(Cl)c2c(c1Cl)CCN(C(=S)NCCc1ccc(Cl)cc1)C2,0.0997264780858629,0
M2R-decoy_9802,COC(=O)c1ccccc1S(=O)(=O)N(Cc1ccc(F)c(C(F)(F)F)c1)c1sc2ccccc2c1Br,0.0997206885082085,0
M2R-decoy_4664,CCCCCN(C(=O)CCC(=O)OCC(=O)c1ccc(C(C)(C)C)cc1)c1c(N)n(CCCC)c(=O)[nH]c1=O,0.0997206327882785,0
M2R-decoy_5530,CC1(C(=O)NS(=O)(=O)c2cccc(OC(F)F)c2)CCN1C(=O)CC(c1ccccc1)c1ccccc1,0.0996616145934675,0
M2R-decoy_8778,CCCCN(CCCC)C(=O)c1cc(C)n(c2ccc(NC(=O)CSc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)n1,0.0996397059288213,0
M2R-decoy_3561,C=C[C@]1(C)CC[C@@H](C(=C)COC(=O)CCC(=O)N2CCN(C(=O)CCC(=O)OCC(=C)[C@@H]3CC[C@@](C)(C=C)[C@H](C(=C)C)C3)CC2)C[C@H]1C(=C)C,0.0996336391609086,0
M2R-decoy_3467,C=C(CCC=C(C)C)CC/C=C(\C)CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(c2)O[C@@H](c2ccc(OC)c(OC)c2)CC3=O)[C@H](O)[C@@H](O)[C@@H]1O,0.0996159307001733,0
M2R-decoy_7546,COc1c(Br)c(C)c(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,0.0996058728216243,0
M2R-decoy_3996,COc1cc(/C=C/C(=O)c2ccccc2O)ccc1OCCCCn1cc(COc2cc3c(cc2OC)C(=O)N2CCC[C@H]2C=N3)nn1,0.0995988854108819,0
M2R-decoy_461,c1ccc2c(c1)N=C1S[Se]N=C1O2,0.0995938283031502,0
M2R-decoy_1693,Cn1cncc1C(OCc1ccc(C#N)cc1c1ccc(F)c(F)c1)c1ccc(C#N)cc1,0.0995928035122271,0
M2R-decoy_9365,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(OC(=O)NS(=O)(=O)c3ccc(Cl)cc3)cc(C)c2O1,0.0995545227588652,0
M2R-decoy_5465,CCCCOC(=O)NS(=O)(=O)c1sc(Cc2cccc(OC)c2)cc1c1ccc(Cn2ccnc2)cc1,0.0995380184116069,0
M2R-decoy_4785,Cc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NS(=O)(=O)c4ccccc4)cc3CC(=O)N([C@H](C)CO)C[C@H]2C)cc1,0.0995082344774029,0
M2R-decoy_10057,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@@H]2OC(=O)c3cccc(c3)/C=C/CCOC(=O)N[C@@H](C=C(C)C)[C@@H](O)C(=O)O[C@H]3C[C@]2(O)C(C)(C)C1=C3C,0.0994833759432675,0
M2R-decoy_5058,C=CC[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCc1ccccn1,0.0994518965750033,0
M2R-decoy_222,C/C(=N/NC(=S)N1CC(C)CC(C)C1)c1ccccn1,0.09942919064905,0
M2R-decoy_3839,COc1ccc(S(=O)(=O)N(CC2CCCC2)C[C@@H](O)CN(CCc2ccccc2)C(=O)OC2CCCSC2)cc1,0.0994048869254668,0
M2R-decoy_4389,N#CCCN(CCC#N)S(=O)(=O)c1ccc(C(=O)Nc2nc(c3ccccc3)c(C(=O)c3ccccc3)s2)cc1,0.0992125646973445,0
M2R-decoy_8400,COc1cc(/C=C/C(=O)C(=Cc2cn(c3ccccc3)nc2c2cccc([N+](=O)[O-])c2)C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0.0991753782707217,0
M2R-decoy_6293,C=C(C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3OC(C)=O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC)C2(C)C)C(C)O,0.0991694674399218,0
M2R-decoy_1578,CC(N/C(=C\[N+](=O)[O-])Nc1ccncc1)C(C)(C)C,0.0991634974961566,0
M2R-decoy_3367,CCCc1ccc(C(=O)C(C)Sc2nnc(c3ccc(OC(F)F)cc3)o2)cc1,0.0991471948330541,0
M2R-decoy_7127,CS(=O)(=O)c1ccccc1c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)[O-])cc1,0.0990766014942283,0
M2R-decoy_4124,O=c1cc(c2ccc(OCCOCCOCCn3cc(COCCOc4ccc5c(=O)cc(c6ccccc6)oc5c4)nn3)cc2)oc2ccccc12,0.0990651204424343,0
M2R-decoy_8389,COC1=CC(=O)C2(CCC(C)(CC(=O)NCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)O2)CC1=O,0.0990557041366159,0
M2R-decoy_7740,COc1ccc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@]3(C)[C@](O)(C(C)=O)CC[C@]43O)C2)cc1,0.0990522675881194,0
M2R-decoy_3536,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@](CO)(CCCCCCNC(=O)CCCc1ccc(N(CCCl)CCCl)cc1)[C@@H]2O,0.0990519179973038,0
M2R-decoy_9995,Cc1nccc(c2ccc(C[C@H](NC(=O)[C@@H]3Cc4cc5c(cc4CN3C(=O)N[C@H](C)c3ccccc3)O[C@@H](c3ccc(OCc4ccc(Cl)c(Cl)c4)cc3)CO5)C(=O)[O-])cc2)c1C,0.0990482384939693,0
M2R-decoy_10964,O=C1C(=O)N(Sc2ccccc2[N+](=O)[O-])c2c(Br)cc(Br)cc21,0.0990218853009501,0
M2R-decoy_4593,COc1ccccc1Oc1c(NS(=O)(=O)NCc2ccccc2)nc(C2CC2)nc1OCCOc1ncc(Br)cn1,0.0990030157736496,0
M2R-decoy_9522,Oc1ccc(C[C@H]2CNC(=S)N2CC2CCC[NH+]2C[C@H](Cc2ccc(O)cc2)N2C[C@H](Cc3ccccc3)N(CC3CCCCCC3)C2=S)cc1,0.0990026409807448,0
M2R-decoy_4078,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)CCc3nc(c4ccccc4)c(c4ccccc4)o3)c(OC)c2)ccc1O,0.0989884568046773,0
ASD01820146,OCC=C1C[N+]2(CC3C=CCCC3)CCC34c5ccccc5N5C6OCC=C7C[N+]8(CC9C=CCCC9)CCC9%10c%11ccccc%11N(C=C(C1CC32)C54)C9C6C7CC%108,0.0989854580189634,1
M2R-decoy_8358,CC(OC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1,0.0989776937861484,0
M2R-decoy_4510,CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccc(N(CCCl)CCCl)cc1)NC(C)=O,0.0989576629181763,0
M2R-decoy_6553,Cc1cc(=O)oc2c3c(ccc12)OC[C@H](OC(=O)[C@]12CC[C@](C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)[C@]12CC[C@](C)(C(=O)O1)C2(C)C,0.0989395752066004,0
M2R-decoy_8749,CC[C@]12c3[nH]c4cc(CCC(=O)N(C)C)ccc4c3CCN1C(=O)[C@@H](CC(=O)NC/C=C(\C)CCC=C(C)C)C[C@@H]2C(=O)N1CCN(C(=O)c2ccco2)CC1,0.0989274305847596,0
M2R-decoy_5555,CC[NH+](CC)CCSc1ccc(/C=C/C(=O)NO)cc1NS(=O)(=O)c1ccc(C)cc1,0.0989226128816903,0
M2R-decoy_3133,CN(CCCl)P(=O)(OCC1=CC(=O)c2ccccc2C1=O)N(C)CCCl,0.0989087959811024,0
M2R-decoy_7308,C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H]6CCC(=O)N6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0988839924470009,0
M2R-decoy_3530,COc1cncc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)c1,0.0988735435343197,0
M2R-decoy_9850,C=C[C@@]1(C)CC[C@]2(C)c3cc4c(c(C)c3CC[C@H]2C1)O[C@@H]1C2=C(C)C(=O)O[C@@]2(O4)[C@H](O)[C@@H]2[C@@]1(O)CC[C@@H]1C(C)(C)CCC[C@]12C,0.0988729087000583,0
M2R-decoy_6772,COc1ccccc1S(=O)(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N([C@H](C)CO)C[C@@H]1C,0.0988502176934117,0
M2R-decoy_9462,CCCCCCCCc1ccc(OCC(=O)Cn2nnnc2c2cccc(C(=O)[O-])c2)cc1,0.0988281837571434,0
M2R-decoy_3478,COc1ccc(CN(Cc2ccc(OC)cc2)S(=O)(=O)CCNC(=O)C(c2nc3ccc(c4ccccc4)cc3s2)S(C)(=O)=O)cc1,0.0987968333896609,0
M2R-decoy_7994,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C([C@@H](OC)C(=O)[C@]12C)C4(C)C,0.0987952441786404,0
M2R-decoy_7148,C=C(C)[C@@]12O[C@@]3(c4ccccc4)O[C@@H]1[C@@H]1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)C(C)=C[C@H]4[C@@]1(O3)[C@H](C)[C@H]2OC(=O)/C=C/c1ccccc1,0.0987846757143747,0
M2R-decoy_3288,CCOc1nn(CC)c(C(F)(F)F)c1Cc1ccc(SC)cc1,0.0987814101695338,0
M2R-decoy_2562,COc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2cc1OCCC[NH+]1CC[NH2+]CC[NH2+]CC1,0.0987677148035754,0
M2R-decoy_102,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/C(=O)N1CCCO1)CCC(N)=O,0.098693207853245,0
M2R-decoy_9402,CCOc1ccc(c2nnc(SCC(=O)NCc3ccc(C)cc3)nc2c2ccc(OCC)cc2)cc1,0.0986848705630228,0
