ligand_id,SMILES,cluster00_CS,cluster01_CS,cluster02_CS,cluster03_CS,cluster04_CS,cluster05_CS,cluster06_CS,cluster07_CS,cluster08_CS,is_active
M2R-decoy_3141,CCN(C(=O)C(C)Sc1nnc(c2ccncc2)n1C)C1CCCCC1,0.0147305278408396,0.0,0.0020069239347533,0.0,0.0,0.0,0.0,0.0,0.0,0
M2R-decoy_3142,O=C(CBr)c1ccc([N+](=O)[O-])c(CS(=O)(=O)c2ccc(Cl)cc2)c1,0.1608727060196146,0.1077993018123245,0.1082642657399006,0.0736303833164245,0.0523441605758633,0.0246853677690244,0.0,0.0033509940419781,0.0,0
M2R-decoy_3143,C#CCSc1nc(Cl)c(C#N)c(c2cc(OC)c(OC)c(OC)c2)n1,0.2060608296821033,0.1651286683311553,0.169744160909228,0.1427399668845664,0.1153642069375199,0.0932068837303619,0.0262053405858656,0.0926438701427251,0.0228673482809068,0
M2R-decoy_3144,CO/N=C(/c1nnco1)c1ccccc1COc1cc(Cl)ccc1Cl,0.053820027297549,0.0292519230777149,0.0363751909069996,0.0199865379301236,0.0106861523491079,0.0055934748212,0.0,0.0032936062358548,0.0,0
M2R-decoy_3145,CCOc1ccc(n2cnc3scc(c4ccc(OC)c(OC)c4)c3c2=O)cc1,0.0686059293113985,0.0500268338172683,0.0433170222014271,0.0373556030565469,0.0391255077679396,0.0255610411556634,0.0,0.0260269530942262,0.0015995129250872,0
M2R-decoy_3146,O=C(c1ccc(Oc2ncccc2C2CCOC2)cc1)c1nc2ccccc2n1CCF,0.069285993223095,0.0498294336480072,0.0473672791336525,0.0421910392418325,0.0335270956756885,0.0285735556338898,0.0049535107053723,0.0251433226940789,0.0093104226903295,0
M2R-decoy_3147,COc1ccc(c2nnc(SCC(=O)c3cccs3)o2)c(OC)c1,0.0862528201106602,0.0590666950222497,0.0579325461203933,0.0459482299113109,0.0372020882124737,0.0230660847159742,0.0,0.0193702004003565,0.0,0
M2R-decoy_3148,Cc1nn(Cc2ccccc2)c(Cl)c1/C=C/C(=O)OC(C)C(=O)N1CCCC1,0.0714207800835508,0.0421017990319137,0.0422851264725515,0.0256900612391921,0.0142206754824637,0.0,0.0,0.0,0.0,0
M2R-decoy_3149,COc1ccc(C2=NOC(COc3ccc(Cl)c4cccnc34)C2)cc1OC,0.059047669384781,0.0303799259400548,0.0281920855545246,0.0489078673816504,0.0148774398225837,0.0025063430916792,0.0,0.0,0.0,0
M2R-decoy_315,Cc1ccc(I)cc1N=C=S,0.1545060596448255,0.1131604090340414,0.1255491862124798,0.075714335042527,0.0588470851807131,0.0362235676145881,0.0,0.0414982477532193,0.0,0
M2R-decoy_3150,CCN(CC)C(=O)Cn1c(c2ccc(OC)cc2)nc2c(C)cc(C)nc21,0.11194646246655,0.0597248824006444,0.0602867269237864,0.0383534247555992,0.0312605985932376,0.0239270008919852,0.0,0.0124107364751151,0.0,0
M2R-decoy_3151,CCCC1=C(OC2(CCC)C(=O)C(=O)C3=C(CCCC3)C2=O)C(=O)C2=C(CCCC2)C1=O,0.1088822240412809,0.1193014643400707,0.0889179959509622,0.0721001243176037,0.0476317822463043,0.0041812819501734,0.0,0.0112064186025637,0.0,0
M2R-decoy_3152,Cc1onc(c2ccccc2)c1COc1ccc(C(=O)OCc2ccoc2)cc1,0.1522660703118321,0.1172506341303299,0.1154410584832199,0.0837689049137447,0.0756257831758837,0.055969466818705,0.0,0.0484701834549294,0.0,0
M2R-decoy_3153,O=S1(=O)N(Cc2cccnc2)CCN1Cc1cccc(Oc2ccccc2)c1,0.0568309652828702,0.0330722721420186,0.0344608693781852,0.0167426002029712,0.0051058452101169,0.0,0.0,0.0,0.0,0
M2R-decoy_3154,CC(c1nccs1)N(C)C(=O)CCc1nnc(c2ccc(c3ccccc3)cc2)o1,0.0769932315124783,0.0451238994437919,0.0465227802578886,0.02372763684349,0.0268199427942913,0.0141295023077384,0.0,0.0117757438680824,0.0,0
M2R-decoy_3155,Cc1ccc(C(=O)N(C)CCOc2ccccc2)cc1S(=O)(=O)N1CCCCC1,0.0725415453525322,0.0477159372721287,0.0469263579904511,0.0377326901766431,0.0299683966054644,0.0126473874812257,0.0,0.0156008907101182,0.0,0
M2R-decoy_3156,O=c1c2cnn(CC3COC3)c2nc(SCc2cccc(F)c2)n1c1ccccc1,0.0813896368479418,0.0535559234735425,0.0490054098610243,0.0543934704820446,0.0322225780429501,0.0258153396385051,0.0,0.0174844185320503,0.0,0
M2R-decoy_3157,CCn1c(=O)nc(Cc2ccc(OC(C)C)cc2)n(Cc2ccc(Cl)cc2)c1=O,0.1330563706783711,0.0949759933027136,0.0945135126042574,0.0836887390733349,0.0627803825632402,0.0393178384613381,0.0,0.0353792465945077,0.0,0
M2R-decoy_3158,Cc1ccc(n2ccnc2SCC(=O)N(CC(C)C)C2CCS(=O)(=O)C2)c(C)c1,0.199491453759947,0.163738877416072,0.1855638005221159,0.1322104559854747,0.1160317376536597,0.089877447154569,0.0403658281665458,0.090594691239978,0.037637941924623,0
M2R-decoy_3159,O=C(OC[C@@H]1CO[C@@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1)c1ccccc1,0.0804539637690524,0.0554897324980222,0.0624415969774903,0.0229152529427852,0.0352135325718782,0.0210582417257989,0.0,0.0058076332472044,0.0,0
M2R-decoy_316,CC1(C)O[C@H]2O[C@@H]3COB(c4ccc5ccccc5c4)O[C@@H]3[C@H]2O1,0.2783877648852551,0.2079693655243432,0.2332708128357754,0.2151907551362456,0.168640574194883,0.2048080871043604,0.0785243301193607,0.1472458683611921,0.0817334903566728,0
M2R-decoy_3160,O=C(N1CCN(c2cncnc2c2ccccc2)CC1)N(CCF)Cc1ccccc1,0.0938358373605354,0.0740983262288201,0.0863003871433889,0.0638461163760453,0.045247856381413,0.0335117720132566,0.0014597974849653,0.0236770652047865,0.0009007510295105,0
M2R-decoy_3161,CCOc1ccc(/C=C2\C(=O)N(c3ccc(C(C)C)cc3)N=C2C)cc1OC,0.13236967587617,0.0711347818274756,0.0701878227314993,0.05637553100299,0.0522593801431287,0.036617310835779,0.0,0.0353914987019655,0.0045399292237576,0
M2R-decoy_3162,O=C(CSc1nnc(c2cccc(N=C=S)c2)o1)c1ccc(F)cc1,0.1430036348916297,0.1473033160119833,0.0990013967150463,0.1551962316944733,0.047790284617927,0.0959981682671633,0.0,0.081360081830982,0.0021516613946998,0
M2R-decoy_3163,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1/C=C/C(=O)c1ccc(C)cc1,0.2447482805500309,0.1837484011569082,0.1808477564975249,0.1602706673809759,0.1358763281712215,0.0972223542735571,0.0096515613437129,0.1121013976599247,0.0348681230487979,0
M2R-decoy_3164,CN(C)c1ccc(c2nnc(SCC(=O)c3ccc(Br)cc3)o2)cc1,0.1048634107077717,0.0415243384251516,0.0576164520313153,0.01231661429561,0.0051582047215356,0.0,0.0,0.0,0.0,0
M2R-decoy_3165,CC(CN(C)c1nc(c2cccnc2)nc2ccccc12)Oc1ccccc1,0.05687194108192,0.0383123170649423,0.0270808984057055,0.0251370858248806,0.0157688924519832,0.0009888857254584,0.0,0.0039702874649471,0.0,0
M2R-decoy_3166,CCOC(=O)c1cc(c2cccc(OCc3cccc(Br)c3)c2)on1,0.0725679268905139,0.0498108383857804,0.0642732656335687,0.0366460773470046,0.0402958619522339,0.019497126461208,0.0,0.0189105633540099,0.0,0
M2R-decoy_3167,CSc1cc(c2ccc(OCCc3nccc4c3CCCC4)cc2)oc(=O)c1C#N,0.3828838526262679,0.3318516422878083,0.3043397471492166,0.1930700155727358,0.1644311907098218,0.2254864979798868,0.0852156081929927,0.2375787386444061,0.1325613492129297,0
M2R-decoy_3168,CCOc1cc(/C=C/C(=O)c2ccc(c3ccccc3)cc2)ccc1OCC(=O)N(C)C,0.1090831956673312,0.0588933362795151,0.0725948221590311,0.0621765344922146,0.0531308068043976,0.0295031158335842,0.0,0.0071231351774427,0.0,0
M2R-decoy_3169,CCOCCOc1ccc(c2cn3nc(SCC(C)C)ccc3n2)cc1,0.1062366076662453,0.0556134800968002,0.0710236452806333,0.0754750048660792,0.0666861068825975,0.0296221410453578,0.0,0.0292801081877414,0.0,0
M2R-decoy_317,C/C1=C\[C@@H]2O[C@@H](O)[C@@]3(C)O[C@@]23CC/C(C)=C/CC[C@@]2(C)O[C@H]2CC1,0.1144262383496208,0.0880770910901244,0.1124939310735878,0.0732612078358401,0.0622389136452029,0.0130883913267802,0.0,0.000580750540134,0.0,0
M2R-decoy_3170,CCOC(=O)c1cc2cc(/C=C/C(=O)c3ccc(C)cc3)cc(C(C)CC)c2oc1=O,0.2510446793941723,0.2119715245238237,0.1248664151697909,0.1764329980332769,0.1330605467986204,0.0912601509355493,0.0,0.1146312814987457,0.0,0
M2R-decoy_3171,CCN(CCOC)c1cc(C)nc(N(CC)c2ccc(C(C)C)cc2Br)n1,0.1298322858107521,0.0750424535258533,0.0882770868387047,0.0892876004843236,0.0596066410552527,0.0645054088041598,0.0009703905182899,0.0645739033724645,0.002044431601855,0
M2R-decoy_3172,Cc1ccc(OCc2nnc(SC3CCCC3)n2c2cccnc2)cc1,0.1551968360451035,0.0790521132986488,0.0889261592941876,0.0567746117189603,0.0665075032305364,0.0358736466268177,0.0,0.0324507519417995,0.0,0
M2R-decoy_3173,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,0.268188351923996,0.1746524534667815,0.1706662560454918,0.1457024276103772,0.1265003655744693,0.0998745131555383,0.0,0.0630899461844657,0.0,0
M2R-decoy_3174,O=C(CCOc1ccccc1)N(Cc1cccnc1)c1nc2c(F)cc(F)cc2s1,0.186632463004793,0.1577286024870575,0.158041064363049,0.1005931256300474,0.1128051748113475,0.0685067015064907,0.0,0.0480581847752192,0.0,0
M2R-decoy_3175,CCOc1ccc(C(=O)CSc2nnc3cc(C)c4ccccc4n23)cc1,0.0823653352976716,0.0409317137856379,0.0549317942350219,0.0325082406799373,0.0169076557745389,0.0042235898155402,0.0,0.001839666291653,0.0,0
M2R-decoy_3176,CCO[C@@H](c1ccc2c(c1)OCO2)[C@@H](C)[C@H](C)Cc1ccc2c(c1)OCO2,0.2089657169538586,0.191172926892666,0.1345491333193059,0.150439887800277,0.0956250775110642,0.1073572993321658,0.0179814971329982,0.0639301305050621,0.0142749760566991,0
M2R-decoy_3177,COc1cc(CC/C=C/C(C)=O)cc2cc(c3ccc4c(c3)OCO4)oc12,0.0722356508216197,0.0307101825214802,0.0287211971111295,0.0241691040300956,0.0145231946878188,0.0086031711137918,0.0,0.0150710907645603,0.0,0
M2R-decoy_3178,CCCN(CC1CC1)C(=O)c1c(CC)nc2n1CCN2c1c(C)cc(Cl)cc1Cl,0.3113053191036563,0.2690775233975981,0.2109622934021603,0.1154758916681353,0.1097301204858445,0.0826688981383389,0.0010200244341401,0.0730792792068847,0.0206452738248846,0
M2R-decoy_3179,CCS(=O)(=O)N(Cc1cccnc1)c1cccc(c2nc3ccccc3s2)c1,0.0990076697537247,0.0457205757769796,0.054561234970594,0.0394521777612759,0.0258183399771643,0.0209405693464988,0.0,0.0049904976051811,0.0,0
M2R-decoy_318,O=c1nc2sc3ccccc3n2c(=O)n1c1ccccc1,0.2496291596145976,0.1867067959390939,0.2240384920973114,0.1536828214573501,0.1730842613544578,0.0991287661997511,0.0334557769792347,0.1039016510145991,0.0381313499933139,0
M2R-decoy_3180,COc1ccc(C(=O)OC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.1405023165951948,0.1243082097568214,0.0883672206136631,0.0680606419635608,0.0618480202040447,0.0563370098038681,0.0,0.0393816179118344,0.0,0
M2R-decoy_3181,CCCC(C)n1ccnc1/C=C/C(=O)/C=C/c1coc2ccccc2c1=O,0.2259901401560713,0.1722399162949664,0.1980269995418359,0.1230742080043926,0.1214816452000582,0.0796512067705532,0.0071313824433357,0.0791915347533702,0.0015970641499798,0
M2R-decoy_3182,CCCCCC1CC(=O)c2c(c3c(c4c(CCC)cc(=O)oc24)OC(C)(C)C=C3)O1,0.3323493735052203,0.1943815568868561,0.1932827096763603,0.1410987409622816,0.1794713921062105,0.100210909970204,0.0640399888037734,0.0820325893835878,0.0671717884368473,0
M2R-decoy_3183,CSCSc1nnc(c2cn(c3ccccc3)nc2CC(C)C)o1,0.1432526019227182,0.0800563388785799,0.0837898505874021,0.0472482682776923,0.0281681587784674,0.0106197235970965,0.0,0.0010056203907704,0.0,0
M2R-decoy_3184,Cc1ccc(OCc2nnc(SC3CCCC3)n2c2cccnc2)cc1Cl,0.2895729862409678,0.2031536032473944,0.1985763990679405,0.1742560464062617,0.1717080740999019,0.1324312687276457,0.015869262302437,0.1131342359732169,0.0314981403105183,0
M2R-decoy_3185,Clc1ccc(CSc2nnc(c3ccncc3)n2Cc2ccco2)cc1Cl,0.2471856663248973,0.1913472313300384,0.171366387988911,0.1211973138318871,0.1265947251466638,0.0925562785397681,0.0,0.0828439740889092,0.0076646183443399,0
M2R-decoy_3186,Cc1noc(C)c1COc1ccccc1C(=O)N(C)Cc1ccc(C(C)(C)C)cc1,0.1117817696775823,0.0840700030673808,0.0705829333390858,0.0550702174815708,0.0505469433675723,0.0331621708983943,0.0,0.0269014534326149,0.0,0
M2R-decoy_3187,CO/N=C(/COc1ccc2c(=O)c(c3ccccc3)coc2c1)c1ccccc1,0.1091573803805854,0.0318361402218396,0.0363330093763499,0.0168336659981532,0.008769603819442,0.0018102043683057,0.0,0.0,0.0,0
M2R-decoy_3188,CCCc1cc(=O)oc2c(C(=O)CC)c(OCC)c3c(c12)OC(C)(C)C=C3,0.2285110393104394,0.1420947902454744,0.1067784077076343,0.0854972027825936,0.1107153708589159,0.0770959396924806,0.0,0.0512311983485935,0.0,0
M2R-decoy_3189,CCCCCCCCC#CC(=O)[C@@H]1COC(C)(C)N1C(=O)OC(C)(C)C,0.2374816739802809,0.1569041761694062,0.1785611912052438,0.1309442773465848,0.140147640369018,0.0758021633532442,0.0,0.074211407562047,0.0,0
M2R-decoy_319,CN1/C(=C(/C#N)c2ccnc(Cl)n2)Sc2ccccc21,0.0814326194310268,0.0377588136296092,0.0439044896232713,0.0252813831975035,0.0063002124172376,0.0008418550949909,0.0,0.0,0.0,0
M2R-decoy_3190,CCOc1ccc(n2cc(CSc3nc4ccccc4s3)nn2)cc1,0.1171421542827233,0.0637751028691805,0.0486105587817281,0.0398522211168198,0.0476529200501849,0.0159945950904509,0.0,0.0160448586928228,0.0,0
M2R-decoy_3191,COCn1cc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)c2ccccc21,0.1219291447756295,0.097052141485079,0.0935815765561237,0.079709979074101,0.0534334679007148,0.0490552909592363,0.0,0.0382747419108888,0.0,0
M2R-decoy_3192,O=C(COc1ccccc1)N(C(=S)OCCOc1ccccc1)c1ccccc1,0.1276969910319278,0.064582427238811,0.0585643458390127,0.058566329233113,0.041082677510007,0.0,0.0,0.0,0.0,0
M2R-decoy_3193,Fc1ccc(c2nnc(CCCCc3ccc4cccnc4n3)o2)cc1C(F)(F)F,0.202431945611643,0.1346691329190179,0.1048505095487051,0.1099282413422699,0.1230164733088495,0.0896832146929222,0.0166000996386935,0.0830309292626816,0.0182128490768175,0
M2R-decoy_3194,Cc1ccc2cccc(OCC(=O)c3cc(C)n(Cc4ccco4)c3C)c2n1,0.2363352509207406,0.1852932342959697,0.1798744828076599,0.1379956422111655,0.1110728660025651,0.0991483472709376,0.005675439318894,0.117452692330565,0.0063647484900182,0
M2R-decoy_3195,CCS(=O)(=O)N(C)c1ccc2ccc(OCc3ccc4ccccc4n3)cc2c1,0.1050223233761959,0.0833196772071198,0.0793975896509451,0.0658329123602338,0.0672908041420853,0.0519096861251307,0.0,0.0531213077232696,0.0145374243893647,0
M2R-decoy_3196,CCN(CC)C(=O)Oc1ccc(C2(c3ccc(N(C)C(C)=O)cc3)CCCCC2)cc1,0.2134023514830456,0.1669536746480455,0.1504217149151322,0.1584234690474147,0.1169114646700909,0.0911745733828239,0.0331846230998638,0.1122836126998248,0.0704210271553204,0
M2R-decoy_3197,Fc1ccccc1CSc1nnc(Cn2cnc3ccccc32)n1c1ccccc1,0.1718759537809399,0.14504754798792,0.1381297548871287,0.1190240340663811,0.1339173103410052,0.0748523159525845,0.0024208560914237,0.0707977469060415,0.0189852119623457,0
M2R-decoy_3198,Cc1csc(N(C(=O)CSc2ccc(c3ccccc3)nn2)C2CCCC2)n1,0.0646408054852582,0.0394730828234023,0.0385430401525347,0.0344485472498295,0.0312207577145699,0.0267684868329535,0.0,0.0176748300757353,0.0,0
M2R-decoy_3199,CCCCOc1cc(OC)c(/C=C2\SC(=O)N(C(C)C)C2=O)cc1Br,0.2896059062980213,0.2316787174034934,0.2049358846261423,0.1885826535018147,0.0611959434607087,0.1029354722098497,0.0143644524725539,0.1115337992798507,0.0153898824400553,0
M2R-decoy_32,O=S(=O)(c1cc(Cl)sc1Cl)N1CCCC1,0.2298340327263875,0.0848671602040654,0.0865990984151989,0.0831027572836266,0.0313003863797722,0.0269420415844517,0.0,0.0571079821801918,0.0,0
M2R-decoy_320,Clc1ncnc2ncn(C3CSc4ccccc4CO3)c12,0.2803723148779692,0.2027860196798788,0.2042131617439718,0.1941058787036208,0.1586829241130461,0.1250496356753241,0.01236770341612,0.1111164652730579,0.0262186203690251,0
M2R-decoy_3200,CCCCCCCC(=O)OCCCCC#C/C=C1/OC(=O)N2CCC[C@@H]12,0.071679071473997,0.0715624904461963,0.0758616764949886,0.0684437288661719,0.0385512579868961,0.0416470466886262,0.0,0.0482234264935967,0.0,0
M2R-decoy_3201,CCOc1ccc2nc(N(Cc3cccnc3)C(=O)c3ccc(Cl)s3)sc2c1,0.2061792260310923,0.1428139235468193,0.1534371380350228,0.1285585452507881,0.1156958027209312,0.0766162577949123,0.0,0.0755200398170149,0.0,0
M2R-decoy_3202,COc1cc(/C=C/C(=O)c2c(OC)cc(C)c(Cl)c2C)cc(OC)c1OC,0.1245621397319219,0.0903648984203284,0.0750782336080539,0.0659396815915557,0.0673244657551011,0.0356291529532773,0.0,0.0322024818740886,0.0,0
M2R-decoy_3203,Cc1cc(C(=O)CSc2nnc(c3cccs3)o2)c(C)n1c1ccccc1,0.0855760144747819,0.0490054447578911,0.0471880815311967,0.0395097833148865,0.0300424664009702,0.0,0.0,0.0,0.0,0
M2R-decoy_3204,Brc1ccc(CSc2nnc(c3ccccn3)n2Cc2ccco2)cc1,0.1761545042844703,0.108396275497027,0.1163494747047058,0.1080470600743322,0.0807442619298343,0.05278265031228,0.0,0.0541915344843422,0.0,0
M2R-decoy_3205,CCc1c(N(CC2CC2)S(=O)(=O)c2ccccc2)nc2c(C(F)(F)F)cccn12,0.1528853743195997,0.0953807041174517,0.0458848735652741,0.0316514773894743,0.043341108907733,0.0136386953279067,0.0,0.0143131955099136,0.0,0
M2R-decoy_3206,CCOCCOC(=O)C(C)c1ccc2c(c1)SCC1CCCCC1C2=O,0.0937905990198206,0.0766531660725993,0.0167816229832162,0.0501468446631704,0.0137213348312022,0.0371528303579727,0.0,0.0485329382490051,0.0205381887136394,0
M2R-decoy_3207,CCN(CC)C(=O)Oc1ccc(C2(c3ccc(N(C)C(C)=O)cc3)CCCC2)cc1,0.239292483892457,0.1967097487842476,0.1872480292344481,0.1691467775743265,0.1431996688512918,0.1221413752388937,0.0365560776729198,0.110760836516891,0.0457188032064288,0
M2R-decoy_3208,Fc1ccc(C(CCCn2nnc(c3cccnc3)n2)c2ccc(F)cc2)cc1,0.1164009194931807,0.0808897291839594,0.0657602928843486,0.0496531721876955,0.0301195476169444,0.0184296079605541,0.0,0.0113905869077707,0.0,0
M2R-decoy_3209,N#CC(c1ccc([N+](=O)[O-])cc1)C(CC(=O)c1ccccc1)c1ccccc1,0.1429511869530033,0.0964012449856416,0.052751415759186,0.0242333434019613,0.0030761056552373,0.0,0.0,0.0166892674128219,0.0,0
M2R-decoy_321,Brc1c[nH]c(Br)c1Br,0.099841718708125,0.0544383607190754,0.0652651373387332,0.0391882259084325,0.033895694087601,0.0135773801223536,0.0,0.0051958195286791,0.0,0
M2R-decoy_3210,CCc1nnc(Cc2c(Cl)cncc2Cl)c2cc(OC3CCCC3)c(OC)cc12,0.0988030227817561,0.1226317352071782,0.1070735284477089,0.1098295508330809,0.0910977218166299,0.086810054147565,0.0363904904285326,0.0731417905054834,0.0431336976646346,0
M2R-decoy_3211,C=CC[C@@H]1CC=C[C@@H](C)N1C(=O)c1cc(COc2ccc(C)c(C)c2)on1,0.3261248409582542,0.3124511629240822,0.2915756947423658,0.2847132060220895,0.2460887403267296,0.2032499435389129,0.0324362630565201,0.1577513284256014,0.0867960243922925,0
M2R-decoy_3212,COC(c1cc(C)no1)c1ccccc1/C=N/N=C(\C)c1ccc(Cl)cc1,0.0480245769772267,0.0329752636741101,0.0363736292516823,0.0253676172021199,0.0072728987203597,0.0059511914120633,0.0,0.0,0.0,0
M2R-decoy_3213,O=C(/C=C/c1ccc(Oc2cc(=O)oc3ccccc23)cc1)/C=C/c1ccccn1,0.1310919445487384,0.1288079623129563,0.0943488284295383,0.0873038844983455,0.0797881698542035,0.054863840429051,0.0063805846258423,0.0597822610434149,0.0041186385780786,0
M2R-decoy_3214,CCCc1nc(N(C)c2ccc(Cl)cc2Cl)n2ccnc(N(CCC)CCC)c12,0.3070052070513949,0.1947039323982163,0.1991365608994732,0.1520139247748262,0.140289444881463,0.1292486332323082,0.0513016920015814,0.1349915530248778,0.0688278668054463,0
M2R-decoy_3215,CCCN(CC1CC1)c1cc(C)nc2c(c3ccc(OC)cc3)c(C)nn12,0.3030582105769639,0.2337973117349488,0.2652704909499935,0.22708583744171,0.1818033024595831,0.1825740447157195,0.0716764826237249,0.1520666603421163,0.0910746030079847,0
M2R-decoy_3216,O=C(CSc1nnc(c2cccnc2)o1)c1ccc(c2ccccc2)cc1,0.1016080098985812,0.0444658620132738,0.0705431436464462,0.0395597645662074,0.0392025622949128,0.0128118419524431,0.0,0.0,0.0,0
M2R-decoy_3217,C=C[C@H](OC/C=C/c1ccc(OC(C)=O)cc1)c1ccc(OC(C)=O)cc1,0.1599179622935906,0.1089875634976644,0.1057495354452742,0.0746729153651936,0.06117787816646,0.0337804998005815,0.0,0.0,0.0,0
M2R-decoy_3218,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@@H]2CON=C(C)C)cc1,0.1118277441121406,0.0805947507988653,0.0723262975727533,0.0381989731286918,0.0455400442709907,0.0281159691617731,0.0,0.0221490597146726,0.0,0
M2R-decoy_3219,CCOC1(c2cc(F)cc(OCc3ccc(n4ccnc4C)cc3)c2)CCOCC1,0.097498740036721,0.0660398348356597,0.0498176938580797,0.0549893059603571,0.0546122680495527,0.0369454081713339,0.0054379679818669,0.0592243503890905,0.0242977482476045,0
M2R-decoy_322,CC1=C(C)SC(=C2Sc3c(n(C)c(=O)n(C)c3=O)S2)S1,0.3562555799250777,0.2675436935958658,0.2719286586185251,0.236498200272082,0.215394426223628,0.1590070801032816,0.0483632717169831,0.1553124445695838,0.0465905262875079,0
M2R-decoy_3220,CCN(Cc1ccc(Cl)s1)C(=O)c1cccc(OCc2c(C)noc2C)c1,0.1409591213269836,0.0475003903774769,0.0743269585347043,0.1341518922295371,0.0322744300798198,0.0177464700806462,0.0,0.0493141593163165,0.0,0
M2R-decoy_3221,CCN(CC)c1c(C(=O)/C=C/c2ccc(Cl)cc2)c(c2ccccc2)nn(C)c1=O,0.1713867306459988,0.1226098848416592,0.118822147317525,0.1155390263108891,0.1008466012414022,0.0721920073796133,0.0,0.0649648276417172,0.0,0
M2R-decoy_3222,CCC(CC)c1ccc(CN2c3ccccc3N(CCCC(=O)N3CCCC3)S2(=O)=O)cc1,0.2932949740097936,0.2141351106996608,0.2246081359728843,0.2087552323138659,0.1718439430554134,0.1246471612845106,0.0345649247356233,0.1217737447325072,0.0282082339145839,0
M2R-decoy_3223,C=CC(=C)CC[C@@]1(C)[C@@H]2CC(=O)C[C@H]3[C@@H](OC(=O)CCC)O[C@@H](OC(C)=O)[C@@]23CC[C@H]1C,0.178549550636723,0.0998014028384965,0.1398029207850798,0.1181244674783067,0.0566871210066086,0.048020262362899,0.0,0.0767428401641209,0.0,0
M2R-decoy_3224,COc1ccc(/C=C(\F)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1Br,0.1054928187079312,0.0794451718739119,0.0756373250980587,0.059262107108955,0.1271960629686313,0.0281920047648961,0.0,0.0288337755395703,0.0,0
M2R-decoy_3225,CC(C)Cc1ccc(C(C)c2nnc(SCc3cn(c4ccccc4)nn3)o2)cc1,0.2008720500321444,0.1157340891230931,0.1133353514839,0.1004513785582075,0.1310211183940895,0.0601886558899138,0.0270355304886037,0.0797161443031055,0.0044085524299903,0
M2R-decoy_3226,COc1ccc(OC)c(C(=O)/C=C/c2cn(c3ccccc3)nc2c2ccncc2)c1,0.0411974934366057,0.0191661320460862,0.0155837993148493,0.0075512065178436,0.0,0.0,0.0,0.0,0.0,0
M2R-decoy_3227,CCc1ccc(C(=O)N(SOCCOC)N(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,0.0848278437089078,0.0571297915128755,0.0462606563642904,0.0439619479169986,0.0271325654261906,0.021949032164023,0.0,0.0,0.0,0
M2R-decoy_3228,COC1(c2cc(F)cc(OCC3=NN(c4ccccc4)C(c4ccccc4)C3)c2)CCOCC1,0.1580280533229972,0.1188934815648175,0.1152426203554841,0.0960035495607883,0.0704551339538643,0.028673560875473,0.0,0.0405974535588674,0.0,0
M2R-decoy_3229,CCCC[C@@H](c1ccc(F)cc1)N(CCC)c1nc(c2ccc(Cl)cc2OC)n(C)n1,0.2774656677224518,0.2175252443141046,0.2105673113454299,0.1824832381186703,0.17269532641948,0.1165203653835753,0.0054607941708073,0.1165076071585347,0.0466555901287627,0
M2R-decoy_323,N#Cc1cc(F)cc(C#Cc2csc(Br)n2)c1,0.1286346890356644,0.1048675452796342,0.1047924915555263,0.1168875036510322,0.0805188847156449,0.0838687812252804,0.0122133618652372,0.0829739553172648,0.0215619483917872,0
M2R-decoy_3230,O=C(/C=C/c1ccc(F)cc1)N(Cc1ccco1)Cc1cc(F)ccc1[N+](=O)[O-],0.433263915092848,0.3968094686127607,0.305940276434212,0.2725944949084574,0.2891189086951825,0.1591941685355969,0.1136220326897011,0.1510996158336181,0.1211989486583707,0
M2R-decoy_3231,CCCN(C(=O)CCc1nc(c2ccc(C)cc2)no1)c1ccc(OCC)cc1,0.1782326461155868,0.1695758130260813,0.195591214808609,0.1679051449192928,0.1359732536095485,0.0883285786207234,0.0170608130773297,0.100177528441177,0.0258815426072225,0
M2R-decoy_3232,CCOC(=O)c1ccc(COC(=O)CCc2nc(c3ccccc3)c(c3ccccc3)o2)cc1,0.1768484759499049,0.1661370138877358,0.1756265958162811,0.1687920376016278,0.1522030424514417,0.0977536189165769,0.0381717192234928,0.1180288038198194,0.0165074832557241,0
M2R-decoy_3233,C=C(CC)C(=O)c1ccc(OCc2nc(c3ccc(Cl)cc3)no2)c(Cl)c1Cl,0.0996111825936346,0.0776043596496132,0.1265045232081079,0.0576855749531322,0.0574534424050672,0.0880235837695886,0.0236130663217129,0.0366180571421179,0.0308773260169499,0
M2R-decoy_3234,CCc1nc2c(OCC=C(C)C)cccn2c1N(C)C(=O)c1ccc(OC)cc1,0.0888065334997571,0.048406677537795,0.0458849672498794,0.0321607645209814,0.0279692161605689,0.0178360857577021,0.0,0.0059211354776947,0.0,0
